Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.42166666666666663 7.42e-05 0.00265 4.014 normal 0.994878999331645 1.0042721402784445 10.042690735949941
0.304 0.022 0.42166666666666663 7.42e-05 0.0029000000000000002 4.014 normal 1.0004717120530195 1.0057556732677124 15.743251122995828
0.304 0.022 0.42166666666666663 7.42e-05 0.00285 4.014 normal 0.9990294377010368 1.0053118203752327 14.496959620684944
0.304 0.022 0.43833333333333335 7.42e-05 0.0021 4.014 normal 0.9856803615972465 1.0007802724514772 11.244486663557101
0.304 0.022 0.43833333333333335 7.42e-05 0.0022 4.014 normal 0.98831780979396 1.0013012693251475 9.058877733740013
0.304 0.022 0.43833333333333335 7.42e-05 0.00215 4.014 normal 0.9865322109592579 1.0010657456115208 9.733558695904897
0.304 0.022 0.43833333333333335 7.42e-05 0.0023 4.014 normal 0.9901139411240218 1.0023576785986292 7.554033488882674
0.304 0.022 0.43833333333333335 7.42e-05 0.00205 4.014 normal 0.9840755370343905 1.0004468590279276 12.832671637309792
0.304 0.022 0.43833333333333335 7.42e-05 0.002 4.014 normal 0.9833459448110121 0.9999987824826508 14.189177960946791
0.304 0.022 0.43833333333333335 7.42e-05 0.0022500000000000003 4.014 normal 0.9884432126742063 1.0018541023979313 8.028715014221707
0.304 0.022 0.43833333333333335 7.42e-05 0.00235 4.014 normal 0.9910083721158605 1.0028124941676801 6.738650900506045
0.304 0.022 0.43833333333333335 7.42e-05 0.00265 4.014 normal 0.9974999012755967 1.0060173921946385 8.770880183114711
0.304 0.022 0.43833333333333335 7.42e-05 0.00255 4.014 normal 0.9955902223509917 1.0046723814768137 6.5667781593217045
0.304 0.022 0.43833333333333335 7.42e-05 0.0026 4.014 normal 0.9969352803692966 1.0054642789578678 7.874462784711358
0.304 0.022 0.43833333333333335 7.42e-05 0.0025 4.014 normal 0.9949641698389292 1.004030111788831 5.736817067701599
0.304 0.022 0.43833333333333335 7.42e-05 0.0027 4.014 normal 0.9987722299009373 1.0061068013923868 9.81455642696219
0.304 0.022 0.43833333333333335 7.42e-05 0.0024000000000000002 4.014 normal 0.9922732432168134 1.0032601436208899 6.370625347634982
0.304 0.022 0.43833333333333335 7.42e-05 0.00275 4.014 normal 0.9995384390963323 1.0062462689814926 10.841408552431899
0.304 0.022 0.43833333333333335 7.42e-05 0.00245 4.014 normal 0.9935625494755895 1.0036794439673438 6.112391776454566
0.304 0.022 0.43833333333333335 7.42e-05 0.00295 4.014 normal 1.004254409579511 1.0079823358093514 16.107508976487896
0.304 0.022 0.43833333333333335 7.42e-05 0.003 4.014 normal 1.0054385532025578 1.008347278024493 17.44239304013465
0.304 0.022 0.43833333333333335 7.42e-05 0.0029000000000000002 4.014 normal 1.0031511793241579 1.0075379651506526 14.813802050988857
0.304 0.022 0.45499999999999996 7.42e-05 0.00205 4.014 normal 0.9861509155094481 1.0015774348848439 12.02713905630277
0.304 0.022 0.43833333333333335 7.42e-05 0.0028 4.014 normal 1.0008693609952637 1.0064909193774332 12.40744221142644
0.304 0.022 0.43833333333333335 7.42e-05 0.00285 4.014 normal 1.0016955625132589 1.0070879111543967 13.505740473964634
0.304 0.022 0.45499999999999996 7.42e-05 0.002 4.014 normal 0.9854136532716763 1.0011177535511349 13.412109613590351
0.304 0.022 0.45499999999999996 7.42e-05 0.0021 4.014 normal 0.9877666711698735 1.0019205350715912 10.400354747165839
0.304 0.022 0.45499999999999996 7.42e-05 0.0025 4.014 normal 0.9971435646805585 1.0052392493659545 4.745023253456339
0.304 0.022 0.45499999999999996 7.42e-05 0.00245 4.014 normal 0.9957301966518053 1.0048846880805637 5.107179786063136
0.304 0.022 0.45499999999999996 7.42e-05 0.0024000000000000002 4.014 normal 0.9944244203592619 1.0044579271153091 5.366170949667745
0.304 0.022 0.45499999999999996 7.42e-05 0.0023 4.014 normal 0.992237559722692 1.003536423687291 6.5644931671344215
0.304 0.022 0.45499999999999996 7.42e-05 0.0022500000000000003 4.014 normal 0.9905504910378575 1.0030237436681337 7.015477131455717
0.304 0.022 0.45499999999999996 7.42e-05 0.0022 4.014 normal 0.9904287492888755 1.0024595122376798 8.083784940096379
0.304 0.022 0.45499999999999996 7.42e-05 0.00215 4.014 normal 0.9886269997942937 1.0022154541305068 8.805803647459781
0.304 0.022 0.45499999999999996 7.42e-05 0.00235 4.014 normal 0.9931461506728696 1.0039996008294354 5.7199281786708065
0.304 0.022 0.45499999999999996 7.42e-05 0.00255 4.014 normal 0.9977641653407208 1.0058932287716875 5.643847424950539
0.304 0.022 0.45499999999999996 7.42e-05 0.0029000000000000002 4.014 normal 1.0053872806952384 1.0088097330225843 14.273260737588252
