Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2
0.304 0.0 0.355 7.42e-05 0.002725 2.51328 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 2.51328 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 1.88496 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 6.2832 normal 119.61515344377243
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 0.0 inverted 67.4926367241964
0.304 0.0 0.355 7.42e-05 0.002725 3.1416 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 5.65488 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 3.76992 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 6.2832 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 4.3982399999999995 normal 119.61515344377243
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 1.25664 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 0.62832 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 5.02656 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 1.88496 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 1.25664 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 5.02656 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 0.62832 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 1.88496 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 4.3982399999999995 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 3.1416 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 5.65488 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 2.51328 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 2.51328 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 4.3982399999999995 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 3.76992 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 3.76992 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 3.1416 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 5.65488 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 6.2832 normal 77.90600173581312
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 6.2832 inverted 67.4926367241964
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 1.25664 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 1.88496 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 5.02656 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 0.0 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 3.1416 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 0.62832 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 1.88496 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 0.0 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 4.3982399999999995 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 2.51328 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 4.3982399999999995 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 3.1416 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 1.25664 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 3.76992 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 3.76992 inverted 49.51244310520959
