Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization FluxNormalization X2 
0.304 0.022 0.655 7.42e-05 0.0025 4.014 normal 0.9853129934339615 0.9859544018025401 54.96954011751716
0.304 0.022 0.655 7.42e-05 0.0028 4.014 normal 0.9882578639071573 0.9878172331844653 115.88709789543901
0.304 0.022 0.655 7.42e-05 0.00275 4.014 normal 0.987712415124638 0.9874511334727959 101.53542903971058
0.304 0.022 0.655 7.42e-05 0.003 4.014 normal 0.990445876005857 0.9889564078872378 187.30808087222695
0.304 0.022 0.655 7.42e-05 0.00295 4.014 normal 0.9899529755083945 0.9887574869963607 166.97583168316223
0.304 0.022 0.655 7.42e-05 0.00285 4.014 normal 0.9888003823262753 0.9881830943200065 130.0204363397366
0.304 0.022 0.6716666666666666 7.42e-05 0.00205 4.014 normal 0.9760558273152943 0.9785862915583083 264.0150069566876
0.304 0.022 0.6716666666666666 7.42e-05 0.002 4.014 normal 0.9756163899024128 0.9782911378942883 301.74325205414266
0.304 0.022 0.655 7.42e-05 0.0029000000000000002 4.014 normal 0.9894255351987358 0.9885128341282284 147.69855714212028
0.304 0.022 0.6716666666666666 7.42e-05 0.00235 4.014 normal 0.9793556083374694 0.9809091826107108 121.97311642793223
0.304 0.022 0.6716666666666666 7.42e-05 0.0021 4.014 normal 0.9767288987784103 0.9790763535134543 230.50502331814977
0.304 0.022 0.6716666666666666 7.42e-05 0.00215 4.014 normal 0.9773075875210468 0.9797753217131124 201.2907369552281
0.304 0.022 0.6716666666666666 7.42e-05 0.00245 4.014 normal 0.9804902573305235 0.9815889037275785 94.86433361352574
0.304 0.022 0.6716666666666666 7.42e-05 0.0022500000000000003 4.014 normal 0.9783565594602585 0.9806442041510047 157.05332347097018
0.304 0.022 0.6716666666666666 7.42e-05 0.0022 4.014 normal 0.9780400023351787 0.9803608242126814 176.9704148003914
0.304 0.022 0.6716666666666666 7.42e-05 0.0023 4.014 normal 0.9789626356091868 0.9807997292059621 137.98297298154813
0.304 0.022 0.6716666666666666 7.42e-05 0.0024000000000000002 4.014 normal 0.9798732217463793 0.9811296266637529 107.01831290789282
0.304 0.022 0.6716666666666666 7.42e-05 0.0025 4.014 normal 0.9811164137234262 0.9820844039574702 89.02114803947954
0.304 0.022 0.6716666666666666 7.42e-05 0.0028 4.014 normal 0.9839648858252656 0.9838906940489563 145.9669921252351
0.304 0.022 0.6716666666666666 7.42e-05 0.00285 4.014 normal 0.9844913564048391 0.9842511500901076 158.97904587608485
0.304 0.022 0.6716666666666666 7.42e-05 0.0026 4.014 normal 0.9823571608699101 0.9829548220179455 95.48808982044173
0.304 0.022 0.6716666666666666 7.42e-05 0.0027 4.014 normal 0.9831155712895117 0.9832843910234479 118.85132870148999
0.304 0.022 0.6716666666666666 7.42e-05 0.00275 4.014 normal 0.9834372487176579 0.983531594833869 132.65425217174263
0.304 0.022 0.6716666666666666 7.42e-05 0.00265 4.014 normal 0.9827247702590036 0.9831380310216687 105.87874154585468
0.304 0.022 0.6716666666666666 7.42e-05 0.00255 4.014 normal 0.9816716667997282 0.9826404231443315 89.61532753853074
0.304 0.022 0.6883333333333332 7.42e-05 0.00205 4.014 normal 0.9716037818062172 0.9744464923265519 307.89972846471585
0.304 0.022 0.6883333333333332 7.42e-05 0.00215 4.014 normal 0.9728267947621396 0.9756276329647281 245.67498447023877
0.304 0.022 0.6883333333333332 7.42e-05 0.0021 4.014 normal 0.9722595203144357 0.9749301909487352 274.8799080878791
0.304 0.022 0.6716666666666666 7.42e-05 0.0029000000000000002 4.014 normal 0.9850860820046258 0.9845651962187054 176.01741358343205
0.304 0.022 0.6883333333333332 7.42e-05 0.002 4.014 normal 0.971192140307496 0.9741941429705949 344.20870947068175
0.304 0.022 0.6716666666666666 7.42e-05 0.003 4.014 normal 0.9860533175297789 0.9850004081104891 214.57557177463192
0.304 0.022 0.6716666666666666 7.42e-05 0.00295 4.014 normal 0.9855865142489992 0.9847987515621182 194.6677346130255
0.304 0.022 0.6883333333333332 7.42e-05 0.0022 4.014 normal 0.9735403399215677 0.9762091984194833 221.79691523244094
0.304 0.022 0.6883333333333332 7.42e-05 0.00255 4.014 normal 0.9770488293882335 0.978411488001036 135.15679691065733
0.304 0.022 0.6883333333333332 7.42e-05 0.0024000000000000002 4.014 normal 0.9753106686396033 0.9769465285890552 153.5762297322134
0.304 0.022 0.6883333333333332 7.42e-05 0.0026 4.014 normal 0.977711622033332 0.9787163496625553 140.32425515257287
0.304 0.022 0.6883333333333332 7.42e-05 0.00245 4.014 normal 0.9758929643604358 0.9773530340148927 141.66712662341988
0.304 0.022 0.6883333333333332 7.42e-05 0.0022500000000000003 4.014 normal 0.9738439412621029 0.97647604405365 201.95788805038336
0.304 0.022 0.6883333333333332 7.42e-05 0.0025 4.014 normal 0.9765123187984507 0.9778728825251898 135.18736124465764
0.304 0.022 0.6883333333333332 7.42e-05 0.0023 4.014 normal 0.9744301479048089 0.9766276340749713 183.37941810819143
0.304 0.022 0.6883333333333332 7.42e-05 0.00235 4.014 normal 0.9748091366132522 0.976729737395716 168.17792551771052
0.304 0.022 0.6883333333333332 7.42e-05 0.0027 4.014 normal 0.9784415343579905 0.9790320092892602 162.58036604072888
0.304 0.022 0.6883333333333332 7.42e-05 0.00285 4.014 normal 0.9797682764979968 0.9799718699543557 199.72067577725718
0.304 0.022 0.6883333333333332 7.42e-05 0.00265 4.014 normal 0.9780613267753134 0.978882808838861 150.18085494028793
0.304 0.022 0.6883333333333332 7.42e-05 0.00295 4.014 normal 0.9808136700059099 0.9804934741976006 234.07860565901532
0.304 0.022 0.6883333333333332 7.42e-05 0.003 4.014 normal 0.9812553812311323 0.980687089369148 253.35481953130616
0.304 0.022 0.6883333333333332 7.42e-05 0.0028 4.014 normal 0.9792595076851444 0.9796197559112172 187.9001656246179
0.304 0.022 0.6883333333333332 7.42e-05 0.00275 4.014 normal 0.978747113936671 0.9792584307121948 175.5682314542648
0.304 0.022 0.6883333333333332 7.42e-05 0.0029000000000000002 4.014 normal 0.9803343237008509 0.980268691465208 216.0091332209286
0.304 0.022 0.705 7.42e-05 0.00205 4.014 normal 0.9667734374576534 0.9700063432351933 365.2769066984025
0.304 0.022 0.705 7.42e-05 0.0023 4.014 normal 0.9694940540291525 0.9721080832403225 243.2010179913833
0.304 0.022 0.705 7.42e-05 0.002 4.014 normal 0.9663764546758588 0.9697634714616921 400.4393740162205
0.304 0.022 0.705 7.42e-05 0.0022500000000000003 4.014 normal 0.9689310023504164 0.9719697398988085 261.18725823363656
0.304 0.022 0.705 7.42e-05 0.00215 4.014 normal 0.9679544509203835 0.9711552777934891 304.03240013097957
0.304 0.022 0.705 7.42e-05 0.0022 4.014 normal 0.9686401806414785 0.9717158388619412 280.21201680166536
0.304 0.022 0.705 7.42e-05 0.0021 4.014 normal 0.9674175491294843 0.9705077652167113 332.41866476946086
0.304 0.022 0.705 7.42e-05 0.00235 4.014 normal 0.9698646976356674 0.9722194932353896 228.5316648640219
0.304 0.022 0.705 7.42e-05 0.0025 4.014 normal 0.9715038528071879 0.9733234180594958 195.62444671944976
0.304 0.022 0.705 7.42e-05 0.00255 4.014 normal 0.972022099222374 0.9738478210605591 194.85384980001817
0.304 0.022 0.705 7.42e-05 0.0027 4.014 normal 0.9733568463798068 0.9744334361239649 220.34103200379644
0.304 0.022 0.705 7.42e-05 0.00275 4.014 normal 0.9736527864246288 0.9746598046558794 232.58189564675547
0.304 0.022 0.705 7.42e-05 0.00245 4.014 normal 0.970907055756171 0.9728174960745184 202.4869751610575
0.304 0.022 0.705 7.42e-05 0.00265 4.014 normal 0.9729914082090896 0.9742891977501632 208.62429900630653
0.304 0.022 0.705 7.42e-05 0.0024000000000000002 4.014 normal 0.9703464802888974 0.9724256941558335 214.33118734239852
0.304 0.022 0.705 7.42e-05 0.0026 4.014 normal 0.9726626829534274 0.9741451046316975 199.2800123533555
0.304 0.022 0.705 7.42e-05 0.00285 4.014 normal 0.9746334120313443 0.9753451439844613 254.45687780828518
0.304 0.022 0.705 7.42e-05 0.0028 4.014 normal 0.9741458487919952 0.9750103435820706 243.79293682447585
0.304 0.022 0.705 7.42e-05 0.00295 4.014 normal 0.9756323889628756 0.9758484358468044 287.2459378131698
0.304 0.022 0.705 7.42e-05 0.003 4.014 normal 0.9760453114227264 0.9760147907598581 306.0355784932168
0.304 0.022 0.705 7.42e-05 0.0029000000000000002 4.014 normal 0.975174349820842 0.9756304897404349 269.8736955949101
