Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown SKEnergyScale FCPCSeparation FCReduction FiducialVolume PCReduction SubGeV2ringPi0 SubGeV1ringPi0 MultiRing_NuNuBarSeparation MultiRing_EOtherSeparation PC_StopThruSeparation Pi0_RingSeparation E_RingSeparation Mu_RingSeparation SingleRing_PID MultiRing_PID DecayETagging SKIV_SKEnergyScale SKIV_FCPCSeparation SKIV_FiducialVolume SKIV_FCReduction SKIV_PCReduction SKIV_SubGeV2ringPi0 SKIV_SubGeV1ringPi0 SKIV_MultiRing_NuNuBarSeparation SKIV_MultiRing_EOtherSeparation SKIV_PC_StopThruSeparation SKIV_Pi0_RingSeparation SKIV_E_RingSeparation SKIV_Mu_RingSeparation SKIV_SingleRing_PID SKIV_MultiRing_PID SKIV_DecayETagging SKIV_NeutronTagging SKGd_SKEnergyScale SKGd_FCPCSeparation SKGd_FiducialVolume SKGd_FCReduction SKGd_PCReduction SKGd_SubGeV2ringPi0 SKGd_SubGeV1ringPi0 SKGd_MultiRing_NuNuBarSeparation SKGd_MultiRing_EOtherSeparation SKGd_PC_StopThruSeparation SKGd_Pi0_RingSeparation SKGd_E_RingSeparation SKGd_Mu_RingSeparation SKGd_SingleRing_PID SKGd_MultiRing_PID SKGd_DecayETagging SKGd_NeutronTagging IceAbsorption IceScattering OptEffHeadon OptEffLateral OptEffOverall CoinFraction XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.44500 0.0000742 0.0024000 4.140 normal 1.0095208503112978 1.0008860303378468 0.0010629296174711127 1.0036686528782761 0.9924617652045366 -0.0007116864707326537 0.013915152318797976 1.0 0.9999299074689205 0.9999523455013595 1.000206633942435 1.002201556689005 1.0004145280925392 1.0031035506444546 1.000215240544818 0.9972158210988482 0.9956406110286357 1.0002200595968125 1.0025095301957707 0.9990281560102444 1.0000843612833765 0.9996432946101369 0.9952241581041109 1.0 0.9999998806970026 1.0008637536582796 0.9997816392463925 1.0006813001987538 1.000205264325758 1.0006811879436104 0.9994158896358009 0.9991260609767357 0.9957660119286421 1.000095836970443 1.000910744449691 0.9991754109325265 1.0001161828887684 0.999849165964415 0.995683957207017 1.0005790644757508 1.0 0.9999998920105633 1.0008958406038388 0.999829192728211 1.0004911530155611 1.0027793233882418 1.0000346262054383 1.000256921620856 0.9979998570962663 0.9952472122391975 1.0000250855396464 1.000922999176407 0.9990594050955915 1.0001104167339707 0.9996518819772281 0.9957479997424531 1.0008025045913596 1.000409616672339 1.000409616672339 0.0008578473742781978 25.00085779686174 1.000409616672339 0.00040961667233829204 0.9736998454686415 0.9983416980800128 0.998466404375431 1.0008705985494746 1.0043289708346061 1.0067133464093894 0.9984806403056762 0.9957171663366555 0.9917856982321019 1.0067963744013033 0.9974320756076355 0.9871110906127042 0.9843021755616632 32.30
0.304 0.022 0.44500 0.0000742 0.0023500 4.140 normal 1.0110952963227338 1.0013079969966507 0.0009674589856901827 1.0032751786334408 0.9954060018784932 0.00018672035756232963 0.020828681158856617 1.0 0.9996330829976394 0.9999016043840896 0.9991765142981481 1.0014368984869193 0.9998862784302208 1.0036811169478572 1.000296645485078 0.9978836279144583 0.996034225850976 1.0000537638267264 1.0031487313114091 0.9997611412106737 1.0000191856195855 0.9995982818174106 0.992829546353061 1.0 0.9999997626752284 0.9993945616397334 0.9997434057250466 1.0005507667128803 1.000509161913881 1.0011065819080234 0.9993176438072464 0.9992305263650713 0.9961172520213314 1.0000332364039357 1.0018359941864532 0.9997476395726641 1.0000222569615866 0.9998233484974836 0.9943575676725489 1.0002899800075673 1.0 0.9999997430258325 0.9995456832171642 0.9996838479542073 1.0004403136736242 1.0026678459567795 1.0005490227805842 1.0003370688870574 0.9989698844995244 0.9955847854033905 0.9999899826847449 1.0014967001124846 0.9998037708630048 1.0000190863338765 0.9995935822555523 0.9945808592795018 1.0019994474154934 0.9986914525135864 0.9986914525135864 -0.0005473121054211561 24.99945260119081 0.9986914525135864 -0.0013085474864170505 0.9553583967364371 1.0015192640273751 1.001711925489198 0.9994421287568491 1.0025445146629774 1.0059546640259565 0.9991101588980891 0.995374706516712 0.9841170979976327 1.008736422771074 0.9986153348547341 0.9990249468207623 0.984768324793166 57.77
0.304 0.022 0.44500 0.0000742 0.0025000 4.140 normal 1.0051117103059053 0.9992953551189079 -4.04727257165465e-06 1.0042584712670426 0.9902987503234898 -0.002630322735203812 0.018266538940098814 1.0 1.0005046965719937 1.0000275695836607 0.9999724596424766 1.001623148926313 1.0003058190195366 0.9997012548055406 1.0000253472909395 0.9961582214260835 0.9962890656131307 0.9999968643634864 1.0044932268471405 0.9989053457690358 1.0003257354794972 0.9998792607435901 0.9933812187529565 1.0 1.000000482338628 1.0002793431116968 1.0003886392350925 1.0005466180141813 1.0003416792777988 0.9998771955033926 0.999665671729633 0.9989442189286223 0.9959512987626162 0.9999676081605701 1.0025708317424575 0.9990181723836847 1.0003812715137532 0.9999581047846319 0.9931978463405334 1.0002862791191847 1.0 0.999999096783578 1.0002185702443263 1.0003132283480258 1.0005018680912057 1.0002704605505568 0.9999179860186823 1.0000998827336645 0.9991329117820453 0.9964040540261127 0.9999859827861622 1.0024313814685897 0.9992934894155748 1.0003434658100756 0.9998812373558104 0.9935481637408485 1.0003729647367352 0.9989577187303657 0.9989577187303657 -0.0008212170876706879 24.99917875771826 0.9989577187303657 -0.0010422812696276834 0.9877974931219403 1.000214177928679 1.0003114478972057 0.9992474380312282 1.003118486223143 1.0029425251227064 0.9984007501067067 0.9963079888539734 0.9942350314734917 1.0010838612536548 1.0007462279768504 0.9794122533061542 0.9884241901565068 8.12
0.304 0.022 0.44500 0.0000742 0.0024500 4.140 normal 1.007332747044343 1.0013745754091723 0.0003480692371557475 1.0032584207909865 0.9900775234003641 -0.0014507455732560323 0.01881270198280236 1.0 0.9997487031205894 1.0000124215791801 0.9999372911814335 1.0013489265935036 0.9997323260719051 0.9999692013955592 1.0001535461678976 0.9968607619203493 0.9965281861800859 0.9999121840969561 1.0045817094318041 0.9979614466008734 1.0002093089575883 0.9997486876826676 0.9948403634239623 1.0 0.9999998659367031 1.0004206177150345 1.0000432721064698 1.000297626073697 1.0002621655983837 1.0000297677873349 0.9995534543751637 0.9992976017608983 0.9959184406064779 0.9999547447542553 1.0027138905465744 0.9980253160399944 1.000225385171816 0.9999031362242111 0.994143158885958 1.00062957260095 1.0 0.9999999611100608 1.0006574216208193 1.0001440491063467 1.000213021929843 1.0028846687740127 0.9997481053001971 1.0001563221747605 0.9981676660110573 0.9957867987424733 0.9999326282580987 1.0020876242048147 0.9981775002882592 1.0002594729823364 0.9997491878093862 0.9943687480025468 1.001618735812985 0.9978106895202401 0.9978106895202401 -0.0018801776454535925 24.998119786507598 0.9978106895202401 -0.0021893104797608216 0.9759348853361683 1.0007709300492331 1.0009237741640604 0.9993126494156235 1.005195381157363 1.005855909054285 0.9954706244089941 0.9951458112433521 0.9910100779905628 1.0038893070284003 0.9993796455909487 0.9773176906673918 0.9841149365076205 13.82
0.304 0.022 0.47000 0.0000742 0.0023000 4.140 normal 1.0081644396577178 1.0016899698370805 0.002096061258470014 1.0037964033204523 0.9992578255056517 -0.0007530424530394805 0.019961044504819035 1.0 1.0000855284376864 0.9999969260456545 1.0004239096880494 1.0012909359626314 0.9997497585511776 1.0027020971888339 1.0003534237525524 0.9989271838374849 0.9969263022087324 1.0002828910107322 1.0025049628122988 0.9995696094746206 1.0001259029967062 0.9999102890406303 0.9962293142198644 1.0 0.9999999459189082 1.000866477098294 1.0004883850121806 1.0003316176024057 1.0023560649745842 1.0001414181055355 0.9994201378003114 0.9992682955195524 0.9979817799488044 1.000001498813563 1.0017897238595852 0.9996049944324549 1.0001074583686405 0.999994247475557 0.9965042564177201 1.0003252834659735 1.0 0.9999999968905195 1.0006876602294543 1.0003053171622953 1.0003072322953483 1.0006032727041034 1.000923095232224 1.0003147537637318 0.9996533347223511 0.9969328364274079 1.0001310864012716 1.0016034162812235 0.9995792856476601 1.000131845575448 0.9998580746558358 0.9963844719394414 1.000866042750482 1.0063343700126872 1.0063343700126872 0.007368938467243031 25.007368821931642 1.0063343700126872 0.006334370012686608 0.9552221164584463 0.9936233955667452 0.9937522655842702 1.0004903162078613 1.0047134161708542 1.0041194515560434 0.9996712892781715 0.9922093902971734 0.9925420088424439 0.9993777212582744 0.9989296235127487 0.9761313920044187 0.9781141610169485 87.67
0.304 0.022 0.44500 0.0000742 0.0027000 4.140 normal 1.0004278853469195 0.9960963399515045 0.00022197676421896367 0.9999050269809145 0.995702880996392 -0.00538348368038137 0.005095917463487371 1.0 1.000579700951611 0.9998073818013734 1.000404855217168 1.0012256423227557 0.9997818418375025 1.0012177672738285 0.9999857533241268 0.9994678340894488 0.9970424817727627 1.0004867809838887 1.004156794707901 0.9998671692729654 1.000376925284352 0.9999010577229444 0.9892291814593236 1.0 0.9999960048691519 1.000594274838255 1.0001235487677789 1.0001737249098535 1.000195286153334 0.9998862980537826 0.9999120237285303 0.9984635159889844 0.9994594017832982 0.9999373700720943 1.0032528518103592 0.9997970033539484 1.000371484567643 0.9999493435116449 0.9889555893159588 0.9998998640778172 1.0 0.9999967647627749 1.0006226877909863 1.0002046160636036 1.00035802276176 1.000050953014232 0.9999666688803319 0.9999953777435057 0.9999642622539067 0.9957091478390225 0.9999842669583803 1.0031874713175648 0.9998044639258805 1.0004366068626351 0.9999323842066854 0.9897108155567711 0.9998234622039552 0.9994954560509577 0.9994954560509577 -0.0005679023574016431 24.999432104773266 0.9994954560509577 -0.000504543949042357 1.0024533309094474 1.0012395382761787 1.0012522413819824 0.9992214298571692 1.0010481776636289 1.000461863873421 0.9996763695714211 0.9992712053129912 0.9990994893629789 1.000036845864331 0.9999115938116304 0.9958287900174109 0.9951687218221577 78.06
0.304 0.022 0.47000 0.0000742 0.0024000 4.140 normal 1.0048469926754333 0.9999719572440526 0.0012982244267296331 1.0053397262361958 0.9959291769084206 -0.0019203512888908638 0.02468865581292902 1.0 1.0005476504160014 1.0000212565382616 1.0003800769140085 1.0005623783730464 1.0003032082985877 1.002115914184114 1.0002333444024403 0.9979915978433055 0.9976160465597441 1.0001331710834653 1.0044068711494847 0.9987116480347968 1.0001261858833341 0.9999516405956576 0.9944391142021736 1.0 0.9999990345242432 1.000408778926432 1.0004402671880688 1.0003360661597502 1.0008522389082941 1.0000973451686892 0.9995768985814233 0.999639585220964 0.9976759389339862 1.0000271337085749 1.00210543460572 0.9989670799602375 1.0001657704253697 0.9999857933328264 0.9944497831615585 1.0001141155153008 1.0 1.0000002186427686 1.0002763799307544 1.0002791479363111 1.0001885471542895 1.0026364290573464 0.9997155577151272 1.000259376160051 0.9993011322864007 0.99655052541005 1.0000711829620572 1.0017289836912409 0.9991653300173031 1.0001300499521784 0.999977041446772 0.9947227864009172 1.000090325601806 1.0000341880018568 1.0000341880018568 0.0007648483575383297 25.000764765812306 1.0000341880018568 3.418800186682537e-05 0.9666644249691418 1.0000593105981037 1.0002303050073993 1.0017963995937587 1.0023796179435704 1.0005217404555695 0.999176575681678 0.9931712567474021 0.9934276631968197 0.9978398434188998 0.9995499022071981 0.9634593801575464 0.9829180416860691 29.85
0.304 0.022 0.44500 0.0000742 0.0026500 4.140 normal 1.0003262135036597 0.9986144829804195 -0.0010960472864304741 1.003728047504983 0.988912874529566 -0.00501517530971155 0.018856291872677764 1.0 1.0009241919628362 1.0000930805166213 1.0000712406378283 1.0008062426608673 0.999025708778752 0.9998706459136937 0.9999381426858933 0.9952990049987274 0.9971715867581549 1.000136541837789 1.0051052353380336 0.999720704032941 1.0005142474438617 1.0000147724612867 0.9905348674740515 1.0 0.9999965100038032 1.0013904944426155 0.9998160472108453 1.0002558275781641 0.9996820237010138 0.9995589986340025 0.9997597316184903 0.9989504175818733 0.9979944693524454 0.9996955093892725 1.00245875512223 0.99928851650484 1.000575168211368 1.0000554703273152 0.9901469360785509 0.9998844561982785 1.0 0.99999724347478 1.0013752565645504 1.0001195723025345 1.0003229620254181 0.999399789768764 0.9998764863764424 0.9999723758712462 0.9999199395468646 0.9964180588281897 0.9999392585203679 1.0026457435920029 0.9995163221157216 1.0006019783448092 0.9999996089672917 0.990721026472782 0.9997346289763698 0.9976418925984261 0.9976418925984261 -0.0024830316285137065 24.997516966786495 0.9976418925984261 -0.0023581074015738977 1.007541981386589 1.0040681646802456 1.004101053441183 0.9948386074267314 1.0006617442657015 1.0021065568018737 0.9990292541992327 0.9985277988676368 0.9971550398406819 1.001196516217233 0.9995682614090869 0.9932020680874798 0.9968764218528792 51.35
0.304 0.022 0.44500 0.0000742 0.0026000 4.140 normal 1.0012415001474164 0.9971812163626367 -0.0005643804472371306 1.0035807687334404 0.9901249139983146 -0.004601022998227038 0.017999951006090052 1.0 1.001151600369274 0.9998583691003219 1.0007554303124806 1.0011766836738156 0.9996818692145595 0.9997256036573399 0.9999599622968636 0.9951565108262519 0.9965912685090472 0.9999534651111968 1.0046922343858962 0.9997664959971234 1.0004853060894507 1.000001969152766 0.9900882974881987 1.0 0.9999970208177259 1.0008905075275658 1.0004365596102074 1.0003612745633133 1.0001969284725913 0.9997608760993116 0.999860632738796 0.9987645423690255 0.9969218160984565 0.9998236588910104 1.003392551657966 0.9994086056030539 1.0004734684794425 0.9999811715984814 0.9902807440244623 0.9999368966129379 1.0 0.9999977284463295 1.0009018244616255 1.0004103176686576 1.0004224950679244 1.0001384991839688 0.9999582632477426 0.9999926287292844 0.9998080212927949 0.9969217156670681 0.9999702224200321 1.0032710643949199 0.999692205180405 1.0005067922729696 0.9999534210548109 0.9906250159198279 0.9997990987973964 0.998269969498854 0.998269969498854 -0.0017076097901507028 24.998292387588673 0.998269969498854 -0.0017300305011485268 1.002515870960916 1.0030391938501602 1.003075906478535 0.997443149714817 1.000324356901085 1.0034872499929959 0.9997092834936888 0.9997317794743762 0.99816505528025 1.0015412473155219 1.0011132704784609 0.9977935202598179 0.9993742221460635 29.82
0.304 0.022 0.44500 0.0000742 0.0025500 4.140 normal 1.003827369278789 0.9984327929837359 -0.00046257041129352174 1.0035275168917008 0.9890826706911457 -0.0018117368689265674 0.01889630143808655 1.0 1.000955442440389 1.0000531033555546 1.000331522717819 1.0015552741553184 1.0001262654854297 0.9996551684256596 0.9999667787309179 0.9954820588923701 0.9963437766495938 0.9999834100336645 1.0049142633062296 0.9992228839209967 1.0003584081975079 0.9999933398868739 0.9918856185046008 1.0 1.0000006432217954 1.0005832165479314 1.0006275405987224 1.0003952616338063 1.0005470690491873 0.9997498882702397 0.9997871189879644 0.9987894231054355 0.996253763782685 0.999943127186733 1.003297623001613 0.9991385243271648 1.0004098498059248 0.9999983480173218 0.9917048920766747 0.9999128065769195 1.0 0.9999984994216331 1.0005972742064344 1.0006234893957378 1.0003744121026361 1.000302540975308 0.9999876894261869 1.0000243385392131 0.9994963498313637 0.9969669033226851 1.0000002397569288 1.0029706103715843 0.9994545041504758 1.0004212779536172 0.9999931852289203 0.9919944297794063 0.9995932943453957 0.9984261328576794 0.9984261328576794 -0.001452217836303647 24.998547768304086 0.9984261328576794 -0.001573867142314798 0.9970808891025974 1.0026042054916415 1.002677386282479 0.9989281229009481 1.0015751686798537 1.0006806072214558 0.9993427765806498 0.9981881707886306 0.9965648417847672 1.0010635326994195 1.0013729793373676 0.988066472121189 0.9945367511701693 14.51
0.304 0.022 0.47000 0.0000742 0.0023500 4.140 normal 1.0069403919013171 1.0012931871268553 0.0010248940057988154 1.0013993209667298 0.9941435771692441 0.0009499390714288356 0.02503355892503873 1.0 1.000252974606427 0.9999898427744803 1.0000466604500013 1.0004433140926263 1.0001692447339838 1.0028796944625833 1.00042983792103 0.9985693448795849 0.9975120102379401 1.0000214436972732 1.004142336876911 0.998486904972253 1.0002053944494433 0.9999065709988245 0.9948552608783268 1.0 1.0000001743709808 1.0000078677659179 1.0000922040873532 1.0000991803564327 0.9997847933235572 0.9999984771453249 0.9997412128390589 0.9996670304821187 0.9976528461888339 0.9999896315292119 1.0035726241600142 0.9987054701049123 1.0001941623255786 0.9999943396316882 0.9944828820875041 1.0004836516777562 1.0 1.0000000693870903 1.000121686434858 1.0000321933512972 1.0002244774363154 1.0011792854578228 0.9999647681371104 1.0003410308826743 0.9997518426712731 0.9965681819215727 0.9999751993657937 1.0025257013869282 0.9990144849009622 1.0002166569967312 0.9999186515967765 0.9945221993976898 1.0017664633124252 0.9989420778379979 0.9989420778379979 -9.286305669071169e-06 24.99999059336057 0.9989420778379979 -0.0010579221619934423 0.950569749729961 0.9992896989783557 0.9995009132552323 0.9977253974848107 1.0043348233409668 1.005681026244079 0.9995459969894867 0.9934732677404455 0.9919446697975908 0.9996261845303762 1.0026211443735824 0.9685110033302707 0.9825098358742186 55.41
0.304 0.022 0.47000 0.0000742 0.0024500 4.140 normal 1.002620209249532 0.9993217556497911 0.000811071792906577 1.0056649701215021 0.9954080387002272 -0.0027476864198328834 0.02289487020680691 1.0 1.0009142889456346 0.9999462493814276 1.0005318138019006 1.000185790390426 0.9997562913102787 0.9997860356162971 1.0000804767962126 0.9975082343716941 0.9980091801230202 1.000036480139126 1.0041122141074323 0.998861578180001 1.000138938468265 0.9999810559582276 0.9933584139930842 1.0 1.000000646305832 1.0006666191854547 1.0006318861429457 1.0002167680978797 1.000528696668489 0.9998319492501575 0.999679956359934 0.9995992907091391 0.9978796169133929 1.0000510559204143 1.0034048846926462 0.9994407072137719 1.0002025205632923 0.9999680651832761 0.9930540422965463 0.9999306828591445 1.0 1.0000003962083457 1.000626878689253 1.0005613634415056 1.0000972251779179 1.0016227480326378 0.9996137904069337 1.0001483731628782 0.9993559871522527 0.9970526042688208 1.0000199336549427 1.002793697155113 0.9993952450229084 1.0001991842475606 0.9999755205645202 0.993539846436853 0.9998182937672095 0.9992836111647722 0.9992836111647722 -0.0002810577024710524 24.999718893070984 0.9992836111647722 -0.0007163888352302723 0.9784899367692986 1.00028690539735 1.0004169392742173 1.0004066656729937 1.0003401819149536 1.001587935922762 0.9991594849432651 0.994315064641663 0.995059235727235 0.9976655393753198 0.9993779136624698 0.9671488291883608 0.9865004454479951 12.12
0.304 0.022 0.49500 0.0000742 0.0023000 4.140 normal 1.0053012839980313 0.9995252636679709 0.002201715469087363 1.0045721011428976 0.9994549877394915 -0.0011120920738948872 0.03204912905360876 1.0 0.9996719414316028 1.000048126514928 1.000107180440458 1.0004846016097961 1.0006821159591852 1.0027067985598013 1.000507824616967 0.9993390025255928 0.9981314062876283 1.0001508473471865 1.0034858152776867 0.9998909499907689 0.9999692767198337 0.9999723197397119 0.9954385270839228 1.0 1.000000104562257 1.0001066216068217 1.0001080730440433 1.0000622479720682 1.0035250338715231 1.0002135917865889 0.999787911687484 0.9992526018000948 0.9989984923620546 1.0000200920586757 1.0022915161950101 0.9999272513925416 1.0000388742439268 0.9999588714990111 0.9961465657484443 1.0005585270734958 1.0 1.0000001304262396 1.0001624972721213 1.0001654560539883 1.0001170209386985 1.0000060275813487 1.0008638566239279 1.0003913327729836 1.0000975261574516 0.9976838894588576 1.0000747918116422 1.001277705450776 0.9997896529384399 1.000071553870375 0.9999868933460903 0.9960575437190649 1.0014984009044625 1.0002459701687443 1.0002459701687443 0.0015048224527101548 25.00150468011505 1.0002459701687443 0.00024597016874223837 0.9444488573804197 1.0016626772185384 1.001878507083161 1.001402898987516 1.002253249050976 1.0013759187112985 1.0016389273385133 0.9917936324876603 0.994223291957042 0.9962581680756408 1.0015743153220877 0.9654694739843819 0.9830647363450103 83.59
0.304 0.022 0.49500 0.0000742 0.0024000 4.140 normal 1.001958657562702 0.999659997758852 0.0020179722419346067 1.005631302862224 1.0005993208143493 -0.0022839532258041883 0.021253394859450245 1.0 1.000822825677386 0.9999349092948133 1.0008117156580099 0.9997306177548394 0.9998274559711223 1.001577143365857 1.0001781237730394 0.9993146630813868 0.9988313639189166 1.0002379308622287 1.003212564488241 0.9991146615631333 0.9999778790247675 0.9999595555708618 0.9946508595483742 1.0 1.0000006137215638 1.0008221116755345 1.0007304252936338 1.000019661092146 1.0003637237517113 0.9998593326542025 0.9997278965470522 1.0000247987832318 0.9991131847513456 1.0000584112971467 1.0032073114448203 0.9995400846028546 0.999979166578643 0.9999513428274087 0.9942455608996068 0.9998689226320596 1.0 1.0000003546900462 1.0006807698821498 1.0005550411696347 1.0000334146043144 1.0019321040303677 0.9995504187286901 1.0001770262719931 0.9997189196911778 0.9975340809448324 1.0000355198837976 1.0025202260675188 0.9994539014964448 0.999993290590958 0.9999482521467 0.9947156153232224 0.9998579054568886 1.0020602064869824 1.0020602064869824 0.002758949032689844 25.00275887024571 1.0020602064869824 0.0020602064869859487 0.9721288147621235 0.998580388431618 0.9987030268873802 1.0007403524917322 1.0001265709245075 1.0010150898534986 0.9992059026561566 0.9928983312106181 0.9959802891180655 0.9951653315084928 0.9988474549507518 0.9605382332440616 0.9847446536948777 28.88
0.304 0.022 0.47000 0.0000742 0.0027000 4.140 normal 1.001695282459829 0.994868075198938 -0.0014009911820721385 1.0034429576113764 0.9865474324025714 -0.00666825446321021 0.024686981665481826 1.0 1.001447099476171 0.9996875699534158 0.9990487410909381 0.9989937379693535 0.9989425100877132 0.9997708137678165 0.9999436233443082 0.9987182146329925 1.000052967001704 1.0003029780143253 1.003229336281998 1.000745169225709 1.00097278205647 1.0000333928624063 0.9906770047843775 1.0 1.0000017585367071 0.9998833731197648 0.9987997758217858 1.0001826556436302 1.0007713537220402 0.9998720107636955 0.9999937873149812 0.9992956391571406 0.9996982546632163 0.9995474083333946 1.0010675641829099 1.0004082667620608 1.0009334816152213 1.000065696932878 0.9900556532745253 0.9997096699018394 1.0 1.000001418586185 1.00053452262804 0.9992536007189974 1.0000662062481718 1.00037895776111 0.9999900301561836 0.9998890973188523 1.0005029488890371 0.9975317621693062 0.9998007129250316 1.0015625322241337 1.000260161452705 1.0010189379800083 1.000153719825585 0.9905161987850628 0.9994858609270905 0.9968161067161008 0.9968161067161008 -0.003259096086810141 24.99674091225553 0.9968161067161008 -0.003183893283912022 1.0143858997357622 1.0093403042275046 1.009333955869229 0.9959773283403056 1.0029971708069907 1.0035268472738637 0.9996129796098784 1.0041468440681662 0.9999228128169872 1.0060486264319002 1.0013730797336053 1.0293263438601141 0.9950870352225679 74.75
0.304 0.022 0.49500 0.0000742 0.0023500 4.140 normal 1.0040676002331683 0.998922920675084 0.002277675442959956 1.0052089629515901 1.0014679506487323 -0.0016618737604905472 0.024354783478671774 1.0 1.0004183170491523 0.9999310866718887 1.0003851860428628 1.0000053813529168 1.0001737656269467 1.0026310195514438 1.0003195618133516 0.9993745062607112 0.9982903954110691 1.000236768279697 1.0033151724713736 0.9995345057425423 0.9999279051750687 0.9999740287683658 0.9950806510120984 1.0 1.0000003347791724 1.0004182405579014 1.0003227503591627 1.00003270592823 1.0007099506747072 1.0001182648749598 0.9997164895794408 0.9999331922543303 0.9989577923648786 1.0000282761050214 1.0027467877182974 0.9996168437838702 0.9999789094072927 0.9999593826394224 0.9954094935087937 1.0001860598986783 1.0 0.9999993876658293 1.0003605559724078 1.000305647136043 1.0000078140167399 1.0010431741213204 0.9997905468749773 1.0002693093116064 0.9999264035985049 0.9974174100909098 1.0000520196357383 1.0019567452361728 0.9995813573906682 0.9999587713574811 0.9999670630552073 0.9955109727982462 1.0007137859143103 1.0020951812189531 1.0020951812189531 0.0030658707516947304 25.00306576122713 1.0020951812189531 0.002095181218953506 0.9616723821450662 0.9995204133747548 0.9996787802430356 1.002374405154174 1.0015915535191544 1.0005773389588055 1.0002597654005547 0.9925989163395099 0.9952919325195037 0.9957967564044059 0.9996368242947581 0.9638864509120065 0.984265268625217 55.23
0.304 0.022 0.47000 0.0000742 0.0025000 4.140 normal 1.0003739559360814 0.9985072539943505 0.0006149124708394829 1.0044618189207135 0.9935671324588278 -0.0038770558398498055 0.024326338473327446 1.0 1.001249068420527 1.0000435550291944 1.0011287865418177 0.9999849654291182 1.0003585888141875 0.9996453803673397 0.9999840296864919 0.9984493593166547 0.9984627524113131 0.9999589712224858 1.0037484771134064 0.999609371523534 1.0002646187639874 0.999937241277798 0.9915683213836606 1.0 0.9999982385893811 1.0011136433721977 1.000998598992893 1.000013522478976 1.0007868820363477 0.9997971313760955 0.9997866456341925 0.9994494373654798 0.9983590385359853 1.0000813727737865 1.0043281305509868 0.9997987530525482 1.0002942182299537 0.9999498091029089 0.9914577039219382 1.000042845052851 1.0 0.9999987617252525 1.0010707175531415 1.0009228944914028 1.0000211821261427 1.000585168767644 0.999820315321168 1.0000524249317533 0.999544808610631 0.9981004698548764 1.000061224296703 1.0042039231277526 0.9997451049281436 1.000305260465108 0.9999313008635771 0.9921233318819006 0.9996439625008586 0.9990968362670202 0.9990968362670202 -0.0005852767480142373 24.999414687313536 0.9990968362670202 -0.0009031637329718716 0.9871291049808469 1.0011947287715321 1.0013033356435455 1.0000525894936851 1.000587820503624 1.0028809150655837 0.999432975439893 0.9954924650013002 0.9963069677179477 0.9980903470260635 1.0001588238263872 0.9733825455546069 0.9897218682024413 6.37
0.304 0.022 0.47000 0.0000742 0.0026500 4.140 normal 0.9976972326775344 0.9960133833660987 -0.00047338753215199947 1.0031170334977102 0.9914500146072812 -0.006296366950236206 0.02401602942201913 1.0 1.00209850196267 1.0003277799636079 1.001411543686544 0.9991914836697638 0.9991113092091489 0.9998073267649182 0.9998986433942146 0.9986069030423033 0.9998325077621143 1.0001897082997453 1.0016875194645007 1.0003190783780596 1.0007026303790798 1.0003554623070903 0.9899194504628575 1.0 0.9999952338808523 1.0014731080941544 1.0004563978175638 1.0001481786627107 0.9999007584194033 0.9997009399104504 0.9999634864616957 0.9994640963924369 0.9997275989661154 0.999687166477758 1.0029416053204883 1.0000752220760343 1.0006937978031445 1.0000646069202392 0.9897264163213565 0.9998579111758789 1.0 0.9999962268215313 1.001663736322292 1.0005543841631344 1.0000580669407997 0.9996651100344172 0.9999236630580121 0.999880994237228 1.000320204910657 0.9984502316030147 0.9999172513754316 1.0029103198149647 1.0000278783106327 1.0007187494022287 1.0001361634570198 0.9902182079462598 0.9996496739645634 0.9979891742212931 0.9979891742212931 -0.00201362212131827 24.997986378088356 0.9979891742212931 -0.00201082577870321 1.0075625403137822 1.0051421883768288 1.0051685629872689 0.9958449732005364 1.0023123987298983 1.0026318987153153 0.9992446164710617 1.000344776248555 0.9986588694080664 1.002127221645191 1.0008829567902655 1.003991989274345 0.9920057165354951 49.77
