Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown ORCAEnergyScale ShowerClassification TrackClassification IntermediateClassification XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.41026 0.0000742 0.0028000 4.140 normal 1.0 0.9989150777475324 -0.0009059282088560866 0.9953689364114233 0.9987693540668551 0.05593557467057124 -0.012375375857751045 1.0 0.9818144813300161 1.0010154348241105 1.0190398108594734 1.0009266613134498 1.022696509472475 1.022236548900825 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9829277589525436 436.23
0.304 0.022 0.43132 0.0000742 0.0023000 4.140 normal 1.0 1.0098218863422694 -0.00341797711451524 0.9909990544839591 0.9897777474352373 -0.019976219299270855 -0.011765158667522839 1.0 0.992497228374707 1.0085253086141515 1.0234564253015164 1.0062035897300963 0.9495689083940057 0.9510626013795314 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0357504686412837 832.01
0.304 0.022 0.43132 0.0000742 0.0022000 4.140 normal 1.0 1.0132175261153122 0.00043608478932806926 0.9929980456210252 0.988976140974008 0.026969810418374176 -0.01474041449899752 1.0 0.9989287469616001 1.0132953692379452 1.027757584984527 1.0034772891324908 0.9109275843727582 0.9139077812803491 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.028211179824445 1299.43
0.304 0.022 0.43132 0.0000742 0.0022500 4.140 normal 1.0 1.0106049810997524 -0.003502600295218362 0.9921729659069094 0.9900322837290235 -0.01872524052133546 -0.0112595862999088 1.0 0.9928421639036126 1.0092982429758288 1.0260204684948384 1.006692668412062 0.940341062477761 0.9419682202534571 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0442520604307157 1107.34
0.304 0.022 0.43132 0.0000742 0.0023500 4.140 normal 1.0 1.008027764884172 -0.0022084680539478105 0.9904076102943979 0.988586257724649 -0.004389830394064829 -0.012998525179715219 1.0 0.9956650480086268 1.0104443890621138 1.0227128164521542 1.00280371320137 0.95444311492035 0.9560200457343653 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.013922192006679 526.89
0.304 0.022 0.43132 0.0000742 0.0021000 4.140 normal 1.0 1.0128356525906799 0.0021824346212119578 0.9934365636397666 0.9931337660180903 -0.023686753349566162 -0.01706670754891003 1.0 0.9913394866431259 1.0065820302224613 1.0295703268117626 1.003883653254123 0.9007806408759392 0.9038967154098599 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.150391364273148 1409.50
0.304 0.022 0.43132 0.0000742 0.0024000 4.140 normal 1.0 1.0065169473461173 -0.002750960180296978 0.9920779173554599 0.9867044995286857 -0.01873687947589428 -0.011038725042555365 1.0 0.994225505040852 1.0073162583338964 1.0200133561177578 1.0009118412890974 0.9711740488529288 0.972468969958907 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.017215755230373 257.29
0.304 0.022 0.43132 0.0000742 0.0021500 4.140 normal 1.0 1.0133598369873322 0.00035948715703051595 0.9934138301337312 0.98876650267374 -0.010010644515705524 -0.011874579181904137 1.0 0.997757898240785 1.0106971743738493 1.0310957755090526 1.0012551344292677 0.9115116938397828 0.9142321185793852 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0473809746124005 1394.22
0.304 0.022 0.43132 0.0000742 0.0024500 4.140 normal 1.0 1.0040838813203417 -0.0037569762039321693 0.9937799292589442 0.9893019182913856 -0.023124669800933955 -0.000945503040814012 1.0 0.9891311872485284 1.001667693559418 1.0188506015772552 1.002860437233387 0.9950819188462533 0.9956415686572936 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0391631646949624 78.56
0.304 0.022 0.43132 0.0000742 0.0027500 4.140 normal 1.0 0.9990848677511853 -0.0012164032967244569 1.0001759268504282 0.9882388823080055 -0.022794498629056758 -0.00019339746863475095 1.0 0.9908060052964133 1.0002844738097105 1.0085805695120078 1.001591101055827 1.0224655598936405 1.0220102243108555 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0043945701513421 318.14
0.304 0.022 0.43132 0.0000742 0.0028000 4.140 normal 1.0 0.9999769487014258 -0.000457186073002309 0.9996611782273506 0.9898030707409139 0.12773037897007125 -0.0016450123392588532 1.0 0.9871958900715737 0.9987288268001843 1.0067750153132813 1.0047168754220184 1.0363645292977524 1.0356292734231418 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9842572675149807 407.47
0.304 0.022 0.43132 0.0000742 0.0026000 4.140 normal 1.0 0.9995163260001141 0.002262389299727068 1.004776728046458 0.9973158038307101 0.0007747192228156763 0.0008889483124328714 1.0 0.9907083293846188 1.000770369723699 1.0148650248799547 0.9959806724336986 1.0010898735775857 1.001126292974982 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0020544288209572 162.84
0.304 0.022 0.43132 0.0000742 0.0026500 4.140 normal 1.0 0.998290092208917 0.004311736249510778 1.0029948121644385 1.0065524373004875 0.0030327830520544513 -0.0010190785601332324 1.0 0.9869801697037951 0.9993494191238012 1.0124760060782756 0.9961706634301574 1.001487311131684 1.0014570170948947 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9961147451457163 242.29
0.304 0.022 0.43132 0.0000742 0.0028500 4.140 normal 1.0 0.9994673755577439 -0.0014651204014910183 0.9992624661813421 0.9897118208678141 -0.0036117432540579476 0.000917934861420506 1.0 0.9884175362433434 0.9996575154400612 1.0059559874586106 1.0091592131208624 1.04336945724795 1.04190082442305 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9967365498022724 603.91
0.304 0.022 0.43132 0.0000742 0.0027000 4.140 normal 1.0 0.9982287952719556 0.0023563106398227637 1.0010833357842819 1.005682963220849 0.007637163113269595 0.0007885932576636696 1.0 0.9850961943954518 0.9985698594803953 1.0111972682031927 1.0036782662681045 1.0083886990916275 1.0082182526458898 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9944581112796301 284.62
0.304 0.022 0.43132 0.0000742 0.0025500 4.140 normal 1.0 0.9998630093009726 -0.00034419136978830326 1.004402421909947 0.9958346882425873 -0.01797012647350137 0.00012577600624267825 1.0 0.988230897253883 0.9993309240405036 1.0147175581512915 0.9930279579871801 1.009153647943309 1.008966297977329 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.017113153502411 65.35
0.304 0.022 0.43132 0.0000742 0.0025000 4.140 normal 1.0 0.9992545161575415 -0.0004194869368132672 0.999852095537388 1.0016884801410155 -0.005245243021052031 -0.004295461544695258 1.0 0.9848483101750801 0.9994030597505545 1.0198444839312377 0.997550564403748 1.0128895254186303 1.0126250639725933 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9785583521230279 19.07
0.304 0.022 0.43132 0.0000742 0.0029000 4.140 normal 1.0 0.9988563318497052 -0.0047317745528481 0.9986299359817632 0.9937343637158652 0.03913133207439033 -0.0070745891447913075 1.0 0.9899538212350626 0.9984651323057067 1.0034722277027968 1.018423785675354 1.032999113990771 1.0322466578461411 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.002996091696508 910.91
0.304 0.022 0.43132 0.0000742 0.0029500 4.140 normal 1.0 0.9982421109888795 -0.007843210631831084 0.997922425437759 0.9978444379711751 0.06611046624291848 -0.009101293907003006 1.0 0.9915306012816916 0.9987078248196567 1.0030415847039025 1.0218571434929713 1.0304314913665946 1.0297401509682655 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0079130213310208 1290.84
0.304 0.022 0.43132 0.0000742 0.0030000 4.140 normal 1.0 0.997729109225473 -0.010192292369642426 0.9973370162677628 0.9995448087564143 0.08256657299316213 -0.010126066123731452 1.0 0.992923313481209 0.9991148350506323 1.0024973935667327 1.0259054038796265 1.030836796327914 1.030103116944168 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0101098984407821 1674.15
0.304 0.022 0.45237 0.0000742 0.0022000 4.140 normal 1.0 1.0113275231542798 -0.00037603077590533533 0.9902372075704 0.992173773756069 0.023962674775085156 -0.00913333286064697 1.0 1.0020001943249461 1.0116672157707856 1.0243101321044268 1.0075727855894991 0.9193113533940003 0.9216247108737129 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.01531764898686 1320.52
0.304 0.022 0.45237 0.0000742 0.0020500 4.140 normal 1.0 1.0100901417809858 0.0017588882485714847 0.9906249781517296 1.0038121833941362 -0.043680778798343464 -0.009307944092987129 1.0 0.9923742188615703 1.0001425544731266 1.0327597048100983 1.0026702425246814 0.9081836716877532 0.9107970189167504 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1287648853636658 1419.94
0.304 0.022 0.45237 0.0000742 0.0020000 4.140 normal 1.0 1.008948454245794 0.0004286280338194578 0.9903627931608128 1.0010356297272354 -0.10739157250558132 -0.004293021939458915 1.0 0.9950905528642172 1.001591278793601 1.0423374926308662 0.9851990704236132 0.9265001917130904 0.9293476968031403 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0839061845885372 1429.98
0.304 0.022 0.45237 0.0000742 0.0021000 4.140 normal 1.0 1.0109794702524562 0.0026857312996586813 0.9907338543460567 0.9963040052856452 0.008445662616467762 -0.019244818008431527 1.0 0.9964590867456491 1.004932571672599 1.0256402699358078 1.003570441697732 0.9018299635102678 0.9044417255103321 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1466179828519232 1433.25
0.304 0.022 0.45237 0.0000742 0.0021500 4.140 normal 1.0 1.011493382612881 0.00019962374010015378 0.990687273909296 0.9933729391634997 -0.0036878082653962014 -0.009840357417997886 1.0 0.9998930938145687 1.0090710944130399 1.0271538555446338 1.0002664369711711 0.9214523353236072 0.9235855055507349 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0374976667393436 1419.54
0.304 0.022 0.45237 0.0000742 0.0023500 4.140 normal 1.0 1.0068212981248652 -0.0027379686799984828 0.9932520698309577 0.9917164119066743 -0.014434436150118312 -0.007665549180838822 1.0 0.9953605517928286 1.0066055120138506 1.015490706175652 1.0069334114036896 0.9641063182934825 0.9650759973056712 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0142006955146585 529.95
0.304 0.022 0.45237 0.0000742 0.0022500 4.140 normal 1.0 1.0104446950574613 0.0006296492009333775 0.9906241348241156 0.9932125182047787 0.03362286834277762 -0.00718253054910721 1.0 1.001700565838741 1.012513520849209 1.020332859269087 1.0108101923699484 0.923911327072203 0.9261424978216266 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9973379078981708 1122.16
0.304 0.022 0.45237 0.0000742 0.0025500 4.140 normal 1.0 0.9997092062090424 0.0017080974469356313 1.0005410842675602 0.9986462538707862 0.0004488038485364117 0.000757931416100683 1.0 0.9935789841529196 1.0008718028086514 1.0095719378502481 0.9986572072330376 1.0009521226766631 1.0009639519121225 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9995949671745039 55.80
0.304 0.022 0.45237 0.0000742 0.0023000 4.140 normal 1.0 1.0087497593609454 -0.002266754050352686 0.9918126913907173 0.9929335012144384 -0.0033858092328085607 -0.007783553201209669 1.0 0.996334190876227 1.007923181964767 1.0172094936052734 1.0103398798676715 0.9490083426885108 0.9504521720791722 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0115996551416742 841.76
0.304 0.022 0.45237 0.0000742 0.0024000 4.140 normal 1.0 1.004637274105922 -0.001405073387506333 0.9950005174688112 0.9898113630094632 -0.008043558293064221 -0.010726835840222985 1.0 0.997896478884521 1.006496720352841 1.0129539474387967 1.0013507717574721 0.9716127319802311 0.9724993516557994 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0077698397039645 254.24
0.304 0.022 0.45237 0.0000742 0.0024500 4.140 normal 1.0 1.0022523678281943 -0.0023689108806732155 0.9967445255913767 0.9878043208681531 -0.010366831929774434 -0.002391205197173063 1.0 0.9958812633974171 1.003064866544528 1.011914349930153 1.001680012791192 0.9936197501085117 0.9939238228987798 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0254624699325678 70.34
0.304 0.022 0.45237 0.0000742 0.0026000 4.140 normal 1.0 0.9987025278230985 0.004184940887011369 1.0012080960565815 1.0040659148354674 0.009322748288076436 0.003168836898661314 1.0 0.9934968135431163 1.0000338796225017 1.007371369622933 0.9941845131799537 1.0015999283017738 1.0015673180453075 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.991603205580558 151.36
0.304 0.022 0.45237 0.0000742 0.0025000 4.140 normal 1.0 0.9999666047557871 -0.00034374094217348364 1.0001210779688727 0.9962776759672124 -0.013258946411327417 -0.00010043924623859546 1.0 0.9912934192713402 0.9998628394029073 1.0111783963896905 0.99932358966544 1.0091665317808758 1.0089787695740768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9940122549976682 8.76
0.304 0.022 0.45237 0.0000742 0.0028000 4.140 normal 1.0 0.9988837106303806 -0.0009819138021254503 0.9927814877041695 0.9895526010023391 0.18707090292834952 -0.00024273949006911906 1.0 0.9929271836443664 0.9991073994490207 1.0006882120861391 1.0091457923404905 1.0484656651210114 1.047487559121045 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9357524795348313 386.29
0.304 0.022 0.45237 0.0000742 0.0030000 4.140 normal 1.0 0.998452324768268 -0.00873285439447677 0.9984559936894678 0.9985313936515887 0.11048010377952082 -0.005348461707969802 1.0 0.9986809186312126 0.9990811155385737 0.9931141553064489 1.0251377524268248 1.0299901884757645 1.0292395966327623 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9986576188096263 1674.39
0.304 0.022 0.45237 0.0000742 0.0029500 4.140 normal 1.0 0.9989715791281155 -0.006353525614061202 0.9966915469735755 0.9997089538672881 0.09554153364147251 -0.0032359331741965724 1.0 0.9972848761455956 0.9985815512783122 0.9948094912125724 1.0225801592413992 1.0292281335768505 1.028504394796341 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9897769268224992 1286.25
0.304 0.022 0.45237 0.0000742 0.0027500 4.140 normal 1.0 0.9986225162127593 0.0003293113411219945 0.9995753989307907 0.9991380205702824 0.0050344641609450565 0.00040183071097058513 1.0 0.9940487533358964 0.9995858532036503 1.000002761029871 0.999936551121605 1.0219896480385648 1.0215444368220359 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9977381122784379 303.56
0.304 0.022 0.45237 0.0000742 0.0029000 4.140 normal 1.0 0.9995906765417051 -0.003210342833766846 0.994579651791906 0.996753013289389 0.1064307231149133 0.006329238846727793 1.0 0.9957029667512861 1.0023674095703183 0.9999184406314677 1.0283810168620822 1.0245963628763977 1.023057672418556 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9650138574058303 897.61
0.304 0.022 0.45237 0.0000742 0.0028500 4.140 normal 1.0 0.9993737905841485 -2.935563336021555e-05 0.9926900185387578 0.9927037147566198 0.15217864777800744 0.0025695199107953278 1.0 0.9941458597228605 1.0010817465857564 1.0012390805706741 1.013869189533639 1.043626259758193 1.040904765009007 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9479070224470779 585.71
0.304 0.022 0.45237 0.0000742 0.0027000 4.140 normal 1.0 0.9985102915051843 0.001111108385313933 1.0027642964587589 0.9991293306126814 0.00594364177580487 0.004366163722467538 1.0 0.99042131779974 0.9965693627902531 1.0024011283428191 0.9998911781989178 1.0203408977704262 1.0199283486226867 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9953779791218483 266.17
0.304 0.022 0.45237 0.0000742 0.0026500 4.140 normal 1.0 0.9984599093143096 0.004061385664676099 1.0021140373844917 1.005563954181766 0.014260496690104124 0.0033359417154258894 1.0 0.9907778988738141 0.9980167209543579 1.0052146171412182 0.9979910267969588 1.0071223186878548 1.0069775043368123 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9880924550097169 228.63
0.304 0.022 0.47342 0.0000742 0.0020500 4.140 normal 1.0 1.0092122165878379 0.001668035146344983 0.9920934917979131 1.0052821546167068 -0.016280256265686795 -0.009148750196657455 1.0 0.9953607670806532 1.0002002639956689 1.0262317811044221 1.0068652182955964 0.9037795842058708 0.9065095159929563 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1313103343914623 1437.32
0.304 0.022 0.47342 0.0000742 0.0022000 4.140 normal 1.0 1.0104098803043156 0.000425981455658538 0.9913638730284073 0.9961033076277702 0.027710610462533904 -0.005161864837365346 1.0 1.0026280420784957 1.010934741211549 1.0190406849888158 1.0113371919710088 0.9224078360191402 0.9244723358915445 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.003630169756863 1335.86
0.304 0.022 0.47342 0.0000742 0.0021000 4.140 normal 1.0 1.0100940187347567 0.002911985144167435 0.9908146034721528 0.9990678500361958 0.02876359004576573 -0.018382956854797912 1.0 0.9990735515765822 1.0042022867340987 1.021038566801246 1.002356104433734 0.902776752526174 0.9053590679540184 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.145380370088627 1450.35
0.304 0.022 0.47342 0.0000742 0.0021500 4.140 normal 1.0 1.0105956521044617 0.0005298236626083673 0.9908847042379476 0.9963921698304986 0.013264089272478161 -0.00671000900758518 1.0 1.0026960542230443 1.0083469680731605 1.0234444246284502 1.003981127036323 0.9216542115450507 0.923587735520364 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.020589534421743 1436.35
0.304 0.022 0.47342 0.0000742 0.0020000 4.140 normal 1.0 1.0080277638410136 0.0002962715291545863 0.9911946605316062 1.0041555731659206 -0.07727538279442309 -0.002857068883686828 1.0 0.9990238061457173 1.0018909534234899 1.039411684879288 0.9868133273815908 0.9167355660673795 0.9196335197139118 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.066544674698981 1450.45
0.304 0.022 0.47342 0.0000742 0.0023000 4.140 normal 1.0 1.007981035552231 0.0017462383264569593 0.9934656962067328 0.99682953287401 0.032229853195478005 -0.005266355345473069 1.0 1.002285735348198 1.0098389902034193 1.0113715283799234 1.0141432159749948 0.9364140082333977 0.9377281256161459 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9705122921094086 848.80
0.304 0.022 0.47342 0.0000742 0.0022500 4.140 normal 1.0 1.0094996468808348 0.000906271305863657 0.9922586377922173 0.9971321381039514 0.04268875398574541 -0.005891422779845167 1.0 1.0036463715283426 1.0117581638913362 1.0153219982449004 1.0145942823392042 0.9235502654835812 0.9251343146556862 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9798981193809472 1133.63
0.304 0.022 0.47342 0.0000742 0.0023500 4.140 normal 1.0 1.0059934173390943 -4.829244708640101e-06 0.994942741706329 0.9955995600036581 0.018199647625144658 -0.0058852216399906815 1.0 1.0009069819851975 1.0080830079573364 1.0107489312390423 1.010737088128814 0.9525362300269964 0.9538033716808076 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9828956129982658 531.59
0.304 0.022 0.47342 0.0000742 0.0024000 4.140 normal 1.0 1.003596116395405 -0.0012297237905435228 0.9967369157338819 0.9936872609797819 -0.00030268821637061897 -0.0036019149144778024 1.0 0.9999109234644706 1.0056231889553546 1.0089960142121073 1.0051520830380907 0.9726677096569564 0.9734506351005072 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0006090134329357 252.39
0.304 0.022 0.47342 0.0000742 0.0025500 4.140 normal 1.0 0.9995368581658315 0.0026770332208673896 1.0007827567580099 0.9983484831250155 0.005833676964145559 0.0021849659019912413 1.0 0.9969252307324733 1.0004210553008375 1.0030947449664749 0.9979862013721059 1.0007393723677658 1.0007474470510198 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9948314074379686 49.92
0.304 0.022 0.47342 0.0000742 0.0024500 4.140 normal 1.0 1.0011782683280173 -0.001808299116811601 0.9985138197185692 0.9915236023052182 -0.012401958767057441 -0.0036535878955686455 1.0 0.9988535420050382 1.0021468371415763 1.0069552368412207 1.0004141294087256 0.9925077693710007 0.9928055581456772 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0115352470559924 66.40
0.304 0.022 0.47342 0.0000742 0.0026000 4.140 normal 1.0 0.9996043817913871 0.0036369458991617073 1.0030667126858037 1.000745752112129 0.009987495199499756 0.00434954915089161 1.0 0.9960880106974382 0.9981714847427495 0.9999417667589692 0.9955219568241478 1.0055132944562446 1.0054010701425218 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9915074640987462 144.87
0.304 0.022 0.47342 0.0000742 0.0025000 4.140 normal 1.0 0.9992866632202242 -0.0005351066281124663 1.0001257470296014 0.9972823274040218 -0.0016918959465113727 0.0018654405104954522 1.0 0.994836689224394 0.9991261074054303 1.0058361773431939 1.0023778507593852 1.0058091017712631 1.0056902633135367 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0008326051241154 3.32
0.304 0.022 0.47342 0.0000742 0.0026500 4.140 normal 1.0 0.995778943930169 0.0029460869260194357 1.004000721672385 1.00339701918529 0.013272655599036058 0.0061598612106073 1.0 0.9950824625563357 0.9980686962253973 1.0012195376926858 0.9976142918723365 1.0175325328512101 1.0171765359057818 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9886985813900178 219.33
0.304 0.022 0.47342 0.0000742 0.0027000 4.140 normal 1.0 0.9948416993148176 -0.0006139722577312682 1.0045591673819627 0.9964249828312658 -0.012845717826359921 0.008454418396170872 1.0 0.9953698534028073 0.9973241866080796 0.9993938008992946 1.0019012616036793 1.0309271917480267 1.0303008019613873 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0043436142218656 255.13
0.304 0.022 0.47342 0.0000742 0.0027500 4.140 normal 1.0 0.995528831001931 -0.0019753257443840123 0.9965690563893473 0.9933125657238503 0.10449710819463845 0.004863134181445632 1.0 0.9967080270896921 0.9992765798286459 1.0025729230029903 1.003093381158475 1.0451315162304413 1.0442197433327192 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9385493892944421 282.94
0.304 0.022 0.47342 0.0000742 0.0028000 4.140 normal 1.0 0.9966567721138705 -0.0012066708812761388 0.985740331276873 0.9933592401088285 -0.06329272493723676 0.003967348218717137 1.0 0.9979071757402669 1.0014785084498923 1.0037791242663077 1.0075501776388733 1.0550797358705948 1.0536260874988477 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9071607983298249 370.50
0.304 0.022 0.49447 0.0000742 0.0020500 4.140 normal 1.0 1.009312814744402 0.0018491289859967112 0.9912667032740703 1.0037357796624533 0.0028470455257457363 -0.011691061481143687 1.0 0.9978903001949144 1.0001334253011824 1.024021500537579 1.0039802427079008 0.9054487469167478 0.9079551340590473 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1390847607205559 1444.88
0.304 0.022 0.47342 0.0000742 0.0030000 4.140 normal 1.0 0.9988398228634281 -0.008108338023349888 0.9925646151056121 0.9972692260352987 0.11151802409393605 -0.005649831164059237 1.0 0.9987733873180726 0.9982564930507424 0.9886473743496641 1.0305501139127007 1.0376481075069872 1.0367054723235807 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9851369717950984 1652.16
0.304 0.022 0.49447 0.0000742 0.0021000 4.140 normal 1.0 1.0101826158756826 0.0021813954229822174 0.9912004872735032 1.0020234788118922 0.0049559539146344445 -0.009747273037247758 1.0 1.0019143036877685 1.0043939966603381 1.0228287834008494 1.001235424559757 0.9172507948812608 0.919628783841826 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0294905544895079 1459.47
0.304 0.022 0.47342 0.0000742 0.0028500 4.140 normal 1.0 0.9982335879623639 -0.00022357782761254705 0.9869353406169283 0.9967315183384062 0.17984229963971374 0.0013585728035625574 1.0 0.9992550167165514 1.0015688525232855 1.0001616474702646 1.016440319722899 1.062802373535139 1.0060430589289473 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9366674054048756 571.09
0.304 0.022 0.47342 0.0000742 0.0029000 4.140 normal 1.0 0.9999819897737778 -0.002561040379437512 0.9887205963639736 0.9998153087239017 0.14613539725365376 0.0050525873756412255 1.0 0.9997671814948526 1.00306625917197 0.9953602587486879 1.0327688128217771 1.0168265931888572 1.0155416929787264 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9465565270890884 885.18
0.304 0.022 0.49447 0.0000742 0.0020000 4.140 normal 1.0 1.0081342664490154 0.0004796119791598227 0.9915418312200674 1.005558279055619 -0.07371684241003416 -0.00388696595303167 1.0 1.0012067422972406 1.00182648424385 1.035968162700267 0.9859458555951247 0.9200510970783747 0.9220696406396852 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0640195882145351 1458.77
0.304 0.022 0.47342 0.0000742 0.0029500 4.140 normal 1.0 0.9993605955762683 -0.00572082424271582 0.9908158311756142 0.998442673281116 0.1489745513250872 0.008824638078836447 1.0 0.999238384700569 1.002697994846397 0.9940734069677634 1.0453187246148354 1.018697730142383 1.0171871685938607 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9554861673627861 1263.53
0.304 0.022 0.49447 0.0000742 0.0022500 4.140 normal 1.0 1.0095353063475894 0.001399463475861414 0.9927213776471755 0.9994044221745584 0.052056732970042444 -0.008953490912260439 1.0 1.002603484805955 1.0114125926476625 1.0119531285445884 1.0180545149834164 0.9320064131791975 0.9334141329507624 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9712699444233485 1138.41
0.304 0.022 0.49447 0.0000742 0.0021500 4.140 normal 1.0 1.0106701612154343 0.0015920698231794437 0.9912934706379317 1.0004801231996183 0.036012726197550735 -0.005311264112677377 1.0 1.003829943858149 1.008527562010543 1.019998999615611 1.007387509791881 0.9153953507123839 0.9176340929952462 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0065646121800966 1441.71
0.304 0.022 0.49447 0.0000742 0.0023000 4.140 normal 1.0 1.0079966259468665 -0.0009877212648898679 0.9939523661073919 0.9995121388844279 0.021964845527856377 -0.0060271588075379474 1.0 0.9995095513123698 1.0068707490618545 1.0084708381538194 1.0176237434074482 0.9449781566838992 0.9461143556971782 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9798558033632279 849.52
0.304 0.022 0.49447 0.0000742 0.0024500 4.140 normal 1.0 1.0011291936755782 -0.0005380518144948524 0.9990789207516919 0.9961529151402694 -2.6420877515557256e-05 -0.003177214021976757 1.0 1.0001351603358113 1.0021828369524746 1.00262112236087 1.002302504197475 0.9865957162687438 0.9869467677155885 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.015261649899015 63.59
