Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.6883333333333332 7.42e-05 0.0021 4.014 normal 1.0 0.9751796752070073 212.02534342400565
0.304 0.022 0.6883333333333332 7.42e-05 0.00205 4.014 normal 1.0 0.9747080666151942 242.32449103080236
0.304 0.022 0.6716666666666666 7.42e-05 0.00295 4.014 normal 1.0 0.9847045105191737 163.45568294871342
0.304 0.022 0.6883333333333332 7.42e-05 0.00215 4.014 normal 1.0 0.9758844372708385 185.31414105534603
0.304 0.022 0.6716666666666666 7.42e-05 0.0029000000000000002 4.014 normal 1.0 0.9845043840059883 145.5551533015845
0.304 0.022 0.6883333333333332 7.42e-05 0.00235 4.014 normal 1.0 0.9769215772146573 116.64093405532373
0.304 0.022 0.6883333333333332 7.42e-05 0.00255 4.014 normal 1.0 0.9785542803985614 88.99021938376738
0.304 0.022 0.6883333333333332 7.42e-05 0.0024000000000000002 4.014 normal 1.0 0.9771144354047332 103.8507624397475
0.304 0.022 0.6883333333333332 7.42e-05 0.0026 4.014 normal 1.0 0.978825320173174 95.80319947176055
0.304 0.022 0.6883333333333332 7.42e-05 0.0022500000000000003 4.014 normal 1.0 0.9767203857148442 145.97988940459916
0.304 0.022 0.6883333333333332 7.42e-05 0.00245 4.014 normal 1.0 0.9775052328142713 93.32259396578168
0.304 0.022 0.6883333333333332 7.42e-05 0.0023 4.014 normal 1.0 0.9768411195483503 130.1533568244643
0.304 0.022 0.6883333333333332 7.42e-05 0.0025 4.014 normal 0.9999999999939136 0.9780157964182228 88.33092810369529
0.304 0.022 0.6883333333333332 7.42e-05 0.0028 4.014 normal 1.0 0.9796618688876864 142.72113548738884
0.304 0.022 0.6883333333333332 7.42e-05 0.003 4.014 normal 1.0 0.9806210287328152 207.71408384411515
0.304 0.022 0.6883333333333332 7.42e-05 0.00275 4.014 normal 1.0 0.979316883735105 129.9743385393391
0.304 0.022 0.6883333333333332 7.42e-05 0.0029000000000000002 4.014 normal 1.0 0.9802627834748585 170.92436358740568
0.304 0.022 0.6883333333333332 7.42e-05 0.00285 4.014 normal 1.0 0.9799966461627307 155.82943096402954
0.304 0.022 0.6883333333333332 7.42e-05 0.00295 4.014 normal 1.0 0.980457542270336 188.35268398400652
0.304 0.022 0.6883333333333332 7.42e-05 0.0027 4.014 normal 1.0 0.9790988832965964 117.66478212001346
0.304 0.022 0.6883333333333332 7.42e-05 0.00265 4.014 normal 1.0 0.9789735337156947 105.8620554745072
0.304 0.022 0.705 7.42e-05 0.00215 4.014 normal 1.0 0.9714448607449263 222.09607532851814
0.304 0.022 0.705 7.42e-05 0.00235 4.014 normal 1.0 0.9724498041084896 155.7879459979406
0.304 0.022 0.705 7.42e-05 0.002 4.014 normal 1.0 0.9700664609715892 310.3348662805515
0.304 0.022 0.705 7.42e-05 0.00205 4.014 normal 1.0 0.9702997037097066 278.1198159677875
0.304 0.022 0.705 7.42e-05 0.0022500000000000003 4.014 normal 1.0 0.9722479611545926 183.79891176409947
0.304 0.022 0.705 7.42e-05 0.0022 4.014 normal 1.0 0.9719967839827122 201.30997842392233
0.304 0.022 0.705 7.42e-05 0.0023 4.014 normal 1.0 0.9723575963168235 168.7419525492223
0.304 0.022 0.705 7.42e-05 0.0021 4.014 normal 1.0 0.9707914690923108 248.0149129850519
0.304 0.022 0.705 7.42e-05 0.00255 4.014 normal 1.0 0.9740341993003365 127.94189628721519
0.304 0.022 0.705 7.42e-05 0.00275 4.014 normal 1.0 0.974770272143885 166.79722289146477
0.304 0.022 0.705 7.42e-05 0.0025 4.014 normal 0.9999999999701713 0.9735096277853741 127.83929455650872
0.304 0.022 0.705 7.42e-05 0.0024000000000000002 4.014 normal 1.0 0.9726341675257142 143.52596848841372
0.304 0.022 0.705 7.42e-05 0.0027 4.014 normal 1.0 0.9745508459927047 155.18938107046515
0.304 0.022 0.705 7.42e-05 0.0026 4.014 normal 1.0 0.9743010814135329 134.36519308352266
0.304 0.022 0.705 7.42e-05 0.00245 4.014 normal 1.0 0.9730117457888994 133.13637379028125
0.304 0.022 0.705 7.42e-05 0.00265 4.014 normal 1.0 0.9744279759418036 144.0482742160638
0.304 0.022 0.705 7.42e-05 0.0029000000000000002 4.014 normal 1.0 0.9756835174523965 205.18596138152503
0.304 0.022 0.705 7.42e-05 0.0028 4.014 normal 1.0 0.9751063842476949 178.65331169028508
0.304 0.022 0.705 7.42e-05 0.00295 4.014 normal 1.0 0.9758749937114557 222.02786290564654
0.304 0.022 0.705 7.42e-05 0.00285 4.014 normal 1.0 0.9754253800921373 190.92309949361444
0.304 0.022 0.705 7.42e-05 0.003 4.014 normal 1.0 0.9760132880900757 241.09299683901895
