Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2 
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.652 normal 76.40056146537859
0.304 0.022 0.355 7.42e-05 0.0025 0.628 normal 58.27855484673551
0.304 0.022 0.355 7.42e-05 0.0025 2.512 normal 42.748869199147606
0.304 0.022 0.355 7.42e-05 0.0025 2.198 normal 44.221765502932215
0.304 0.022 0.355 7.42e-05 0.0025 1.256 inverted 50.427232567981434
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 6.28 inverted 75.41861015155649
0.304 0.022 0.355 7.42e-05 0.0025 0.0 inverted 53.80133465723727
0.304 0.022 0.355 7.42e-05 0.0025 0.628 inverted 53.756301070436535
0.304 0.022 0.355 7.42e-05 0.0025 1.57 normal 49.70687084119814
0.304 0.022 0.355 7.42e-05 0.0025 2.198 inverted 45.837389580392596
0.304 0.022 0.355 7.42e-05 0.0025 0.942 normal 56.15412354573705
0.304 0.022 0.355 7.42e-05 0.0025 1.884 inverted 46.779222824419676
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 6.28 normal 82.02438711198793
0.304 0.022 0.355 7.42e-05 0.0025 2.512 inverted 45.648038577299985
0.304 0.022 0.355 7.42e-05 0.0025 1.884 normal 46.599457524582114
0.304 0.022 0.355 7.42e-05 0.0025 0.0 normal 58.18401377277131
0.304 0.022 0.355 7.42e-05 0.0025 2.826 inverted 46.0601621725227
0.304 0.022 0.355 7.42e-05 0.0025 4.71 normal 45.83198999572429
0.304 0.022 0.355 7.42e-05 0.0025 5.338 normal 50.27071898235008
0.304 0.022 0.355 7.42e-05 0.0025 3.14 normal 42.16496307362133
0.304 0.022 0.355 7.42e-05 0.0025 2.826 normal 42.146195152635
0.304 0.022 0.355 7.42e-05 0.0025 6.28 inverted 53.79111471577368
0.304 0.022 0.355 7.42e-05 0.0025 4.396 normal 44.56575847625402
0.304 0.022 0.355 7.42e-05 0.0025 4.082 inverted 48.16973517375278
0.304 0.022 0.355 7.42e-05 0.0025 3.454 normal 42.53948204721526
0.304 0.022 0.355 7.42e-05 0.0025 6.28 normal 58.169716544723954
0.304 0.022 0.355 7.42e-05 0.0025 4.082 normal 43.716365978215826
0.304 0.022 0.355 7.42e-05 0.0025 4.396 inverted 48.15711824710272
0.304 0.022 0.355 7.42e-05 0.0025 5.338 inverted 49.60042212895016
0.304 0.022 0.355 7.42e-05 0.0025 3.768 inverted 47.99877593443581
0.304 0.022 0.355 7.42e-05 0.0025 3.454 inverted 47.51852268830922
0.304 0.022 0.355 7.42e-05 0.0025 3.768 normal 43.082283081042995
0.304 0.022 0.355 7.42e-05 0.0025 4.71 inverted 48.21722886471557
0.304 0.022 0.355 7.42e-05 0.0025 3.14 inverted 46.794111788706566
0.304 0.022 0.355 7.42e-05 0.0025 5.966 inverted 52.570850080084966
0.304 0.022 0.355 7.42e-05 0.0025 5.024 normal 47.7253147693103
0.304 0.022 0.355 7.42e-05 0.0025 5.024 inverted 48.64493214433377
0.304 0.022 0.355 7.42e-05 0.0025 5.652 normal 53.22078445360955
0.304 0.022 0.355 7.42e-05 0.0025 5.966 normal 56.064739643234695
0.304 0.022 0.355 7.42e-05 0.0025 5.652 inverted 51.01157076012696
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.314 inverted 38.874092235035235
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.0 inverted 38.3700039884414
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.198 normal 29.23556358972877
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.628 normal 41.09596791513211
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.628 inverted 38.5152879095412
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.256 normal 36.75821215624319
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.14 normal 27.88493819195903
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.0 normal 40.752662550321205
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.884 normal 31.208578580549876
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.942 inverted 37.34204034498058
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.512 inverted 31.516293526611925
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.256 inverted 35.649793396557826
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.198 inverted 31.620521515800718
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.57 inverted 33.86860497909604
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.826 inverted 32.00431338199284
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.454 inverted 33.55120240144848
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.454 normal 28.31768158898197
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.826 normal 27.71201065705201
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.14 inverted 32.78552911210374
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.884 inverted 32.4218159296662
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.314 normal 41.58795433212176
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.57 normal 33.853019693751605
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.942 normal 39.35045613498101
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.512 normal 28.07793661646307
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.768 normal 28.803662156727608
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.024 normal 31.964476289870127
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.652 inverted 35.87563390904041
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.966 inverted 37.22489671415963
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.71 inverted 33.91354160537916
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.024 inverted 34.081631985065115
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.314 normal 29.353052981656443
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.71 normal 30.611868582713168
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.082 normal 29.26305815257604
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.338 normal 33.93640289969438
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 6.28 normal 40.73826425155537
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.768 inverted 34.04280184805007
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.314 inverted 28.423501421375594
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.082 inverted 34.1743440857127
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.966 normal 38.826213854691275
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.396 normal 29.793179054012498
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.396 inverted 34.04468503082258
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.338 inverted 34.733579543101165
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.652 normal 36.370324037483044
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.0 inverted 27.878624734489538
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.628 inverted 28.195698423321296
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.0 normal 28.49695960768964
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.628 normal 29.04646374204546
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 6.28 inverted 38.36307686397315
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.942 inverted 27.209288701468132
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.454 normal 18.654287956424472
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.942 normal 27.625318615682374
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.884 normal 20.638458556476852
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.826 inverted 22.536934802139257
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.256 normal 25.421740079905927
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.512 normal 18.071709354472528
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.57 normal 22.925751330139317
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.256 inverted 25.714598286553368
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.396 normal 19.71770957204863
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.198 normal 18.973447938092953
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.512 inverted 22.01872167450544
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.396 inverted 24.557541586969556
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.884 inverted 22.800233173801335
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.14 normal 18.171912436593907
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.082 normal 19.432439613428794
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.826 normal 17.870565115958996
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.14 inverted 23.350639163594526
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.198 inverted 22.071431679299792
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.768 inverted 24.646086183475035
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.454 inverted 24.139929996546424
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.57 inverted 24.111546778722843
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.768 normal 19.109236612024446
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.082 inverted 24.759248415775684
0.304 0.022 0.405 7.42e-05 0.0025 0.0 normal 20.27326718117925
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.338 inverted 24.68162733228561
0.304 0.022 0.405 7.42e-05 0.0025 0.942 inverted 20.82712589231453
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.71 normal 20.179014915722373
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.024 inverted 24.24940624840227
0.304 0.022 0.405 7.42e-05 0.0025 1.57 normal 15.779096468778738
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.966 normal 26.731474148346894
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.024 normal 21.09381092353492
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.966 inverted 26.79336286805652
0.304 0.022 0.405 7.42e-05 0.0025 0.314 normal 21.157659857114737
0.304 0.022 0.405 7.42e-05 0.0025 1.256 inverted 19.48711847810069
0.304 0.022 0.405 7.42e-05 0.0025 0.942 normal 19.857285237842454
0.304 0.022 0.405 7.42e-05 0.0025 1.256 normal 17.957535712084493
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.652 normal 24.59223226759742
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 6.28 normal 28.48019911457133
0.304 0.022 0.405 7.42e-05 0.0025 0.628 normal 21.013408557154033
0.304 0.022 0.405 7.42e-05 0.0025 0.628 inverted 21.66166842459329
0.304 0.022 0.405 7.42e-05 0.0025 0.314 inverted 21.775248983298905
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.652 inverted 25.60299620579044
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 6.28 inverted 27.870886660986983
0.304 0.022 0.405 7.42e-05 0.0025 0.0 inverted 21.18618479200406
0.304 0.022 0.405 7.42e-05 0.0025 1.57 inverted 18.005335801795308
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.338 normal 22.591022248169352
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.71 inverted 24.287763687388427
0.304 0.022 0.405 7.42e-05 0.0025 1.884 normal 13.781158136457602
0.304 0.022 0.405 7.42e-05 0.0025 2.826 normal 11.540129539037496
0.304 0.022 0.405 7.42e-05 0.0025 2.826 inverted 16.54073390665278
0.304 0.022 0.405 7.42e-05 0.0025 4.396 inverted 18.559186309873585
0.304 0.022 0.405 7.42e-05 0.0025 3.454 normal 12.441641422307915
0.304 0.022 0.405 7.42e-05 0.0025 3.768 normal 12.880165823194876
0.304 0.022 0.405 7.42e-05 0.0025 3.14 normal 11.915603566940163
0.304 0.022 0.405 7.42e-05 0.0025 4.082 normal 13.113955937403077
0.304 0.022 0.405 7.42e-05 0.0025 4.396 normal 13.213056115597752
0.304 0.022 0.405 7.42e-05 0.0025 2.512 inverted 16.027388051957317
0.304 0.022 0.405 7.42e-05 0.0025 2.198 normal 12.33630406795668
0.304 0.022 0.405 7.42e-05 0.0025 5.024 inverted 18.021776179250256
0.304 0.022 0.405 7.42e-05 0.0025 3.454 inverted 18.15951660448031
0.304 0.022 0.405 7.42e-05 0.0025 3.14 inverted 17.353847911719253
0.304 0.022 0.405 7.42e-05 0.0025 5.024 normal 13.974394917038417
0.304 0.022 0.405 7.42e-05 0.0025 1.884 inverted 16.767618857680763
0.304 0.022 0.405 7.42e-05 0.0025 2.512 normal 11.602308235343482
0.304 0.022 0.405 7.42e-05 0.0025 3.768 inverted 18.680690556985738
0.304 0.022 0.405 7.42e-05 0.0025 4.71 inverted 18.195453750894956
0.304 0.022 0.405 7.42e-05 0.0025 5.338 normal 15.099685321712949
0.304 0.022 0.405 7.42e-05 0.0025 4.71 normal 13.406055019216614
0.304 0.022 0.405 7.42e-05 0.0025 4.082 inverted 18.794862170156524
0.304 0.022 0.405 7.42e-05 0.0025 2.198 inverted 16.072338237860453
0.304 0.022 0.405 7.42e-05 0.0025 5.338 inverted 18.2854779262132
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.0 normal 15.087753060564363
0.304 0.022 0.405 7.42e-05 0.0025 5.652 normal 16.757847062956902
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.0 inverted 17.27850780178056
0.304 0.022 0.405 7.42e-05 0.0025 5.652 inverted 19.05533579039071
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.256 inverted 15.959298025151543
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.314 normal 16.001347583744295
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.256 normal 13.384229296051135
0.304 0.022 0.405 7.42e-05 0.0025 5.966 inverted 20.137970805992246
0.304 0.022 0.405 7.42e-05 0.0025 6.28 inverted 21.176857876871672
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.57 inverted 14.55024990697696
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.628 inverted 17.90879677348784
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.884 normal 9.629822462170658
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.942 normal 15.039194711735723
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.57 normal 11.43482485906514
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.512 inverted 12.555943451685305
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.198 inverted 12.638638713159985
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.314 inverted 17.92225965271468
0.304 0.022 0.405 7.42e-05 0.0025 5.966 normal 18.63712957711129
0.304 0.022 0.405 7.42e-05 0.0025 6.28 normal 20.259842856120244
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.628 normal 15.997022241563712
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.512 normal 7.718892972833398
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.884 inverted 13.342648976520401
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.198 normal 8.339423698208236
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.942 inverted 17.192589757691135
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.14 normal 8.155005708980196
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.454 inverted 14.625053921209911
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.768 normal 9.132929080475012
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 5.024 normal 9.60466603941745
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 4.396 inverted 15.046098596491479
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.826 inverted 13.027013136451233
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 4.71 normal 9.285379998842608
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 5.966 inverted 16.23921513409795
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 4.71 inverted 14.642392650758342
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 4.396 normal 9.284792732868665
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 5.024 inverted 14.38751156859069
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.768 inverted 15.161750182608522
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.826 normal 7.72367661388665
