SqT23 DM31 DCP X2
0.305 0.002541666666666667 3.6376335988934447 111.34028499727052
0.305 0.002541666666666667 3.968327562429212 112.52780738902732
0.305 0.002541666666666667 4.29902152596498 114.39957040877215
0.305 0.002541666666666667 4.6297154895007475 117.10324050116047
0.305 0.002541666666666667 4.960409453036515 120.68448493051311
0.305 0.002541666666666667 5.291103416572283 124.97921468854705
0.305 0.002541666666666667 5.621797380108051 129.50355872002706
0.305 0.002541666666666667 5.9524913436438185 133.465018419457
0.305 0.002541666666666667 6.283185307179586 136.0135640088788
0.305 0.0025833333333333333 0.0 132.87991350137986
0.305 0.0025833333333333333 0.3306939635357677 133.37416575873368
0.305 0.0025833333333333333 0.6613879270715354 131.72624785829274
0.305 0.0025833333333333333 0.992081890607303 128.27549899715285
0.305 0.0025833333333333333 1.3227758541430708 123.7410913257642
0.305 0.0025833333333333333 1.6534698176788385 118.970141185928
0.305 0.0025833333333333333 1.984163781214606 114.74425709937796
0.305 0.0025833333333333333 2.3148577447503738 111.53626962594855
0.305 0.0025833333333333333 2.6455517082861415 109.50728675319279
0.305 0.0025833333333333333 2.9762456718219092 108.5881735138152
0.305 0.0025833333333333333 3.306939635357677 108.52091084974185
0.305 0.0025833333333333333 3.6376335988934447 109.11309036159852
0.305 0.0025833333333333333 3.968327562429212 110.29161387468864
0.305 0.0025833333333333333 4.29902152596498 112.10766920311572
0.305 0.0025833333333333333 4.6297154895007475 114.6944714907661
0.305 0.0025833333333333333 4.960409453036515 118.12439590170372
0.305 0.0025833333333333333 5.291103416572283 122.25039895978088
0.305 0.0025833333333333333 5.621797380108051 126.59556030974936
0.305 0.0025833333333333333 5.9524913436438185 130.4193585771733
0.305 0.0025833333333333333 6.283185307179586 132.8799135034981
0.305 0.002625 0.0 130.494042933445
0.305 0.002625 0.3306939635357677 131.0149044503143
0.305 0.002625 0.6613879270715354 129.41986647526346
0.305 0.002625 0.992081890607303 126.026875984843
0.305 0.002625 1.3227758541430708 121.54484855269762
0.305 0.002625 1.6534698176788385 116.83218973650632
0.305 0.002625 1.984163781214606 112.65779037090819
0.305 0.002625 2.3148577447503738 109.50269278236347
0.305 0.002625 2.6455517082861415 107.5216241180487
0.305 0.002625 2.9762456718219092 106.63708515418145
0.305 0.002625 3.306939635357677 106.62536608255942
0.305 0.002625 3.6376335988934447 107.24074732147955
0.305 0.002625 3.968327562429212 108.40089421210438
0.305 0.002625 4.29902152596498 110.1604102408314
0.305 0.002625 4.6297154895007475 112.6606729247178
0.305 0.002625 4.960409453036515 116.00774289544349
0.305 0.002625 5.291103416572283 120.02397539277072
0.305 0.002625 5.621797380108051 124.2804734894999
0.305 0.002625 5.9524913436438185 128.04610301702516
0.305 0.002625 6.283185307179586 130.4940429334306
0.305 0.0026666666666666666 0.0 129.88659258672723
0.305 0.0026666666666666666 0.3306939635357677 130.37837369617034
0.305 0.0026666666666666666 0.6613879270715354 128.80340367865324
0.305 0.0026666666666666666 0.992081890607303 125.4676712356353
0.305 0.0026666666666666666 1.3227758541430708 121.0800663019901
0.305 0.0026666666666666666 1.6534698176788385 116.48468049852173
0.305 0.0026666666666666666 1.984163781214606 112.42751798289002
0.305 0.0026666666666666666 2.3148577447503738 109.37418358851042
0.305 0.0026666666666666666 2.6455517082861415 107.50440120094358
0.305 0.0026666666666666666 2.9762456718219092 106.65970702720749
0.305 0.0026666666666666666 3.306939635357677 106.63192591038805
0.305 0.0026666666666666666 3.6376335988934447 107.22154460822455
0.305 0.0026666666666666666 3.968327562429212 108.32870474594971
0.305 0.0026666666666666666 4.29902152596498 110.00674919898341
0.305 0.0026666666666666666 4.6297154895007475 112.43144600470524
0.305 0.0026666666666666666 4.960409453036515 115.67783435592148
0.305 0.0026666666666666666 5.291103416572283 119.62036703199601
0.305 0.0026666666666666666 5.621797380108051 123.79601373622197
0.305 0.0026666666666666666 5.9524913436438185 127.48750748841674
0.305 0.0026666666666666666 6.283185307179586 129.88659258672635
0.305 0.0027083333333333334 0.0 128.68284907776305
0.305 0.0027083333333333334 0.3306939635357677 129.14860324635166
0.305 0.0027083333333333334 0.6613879270715354 127.5922729106597
0.305 0.0027083333333333334 0.992081890607303 124.32767599926133
0.305 0.0027083333333333334 1.3227758541430708 120.05208082110144
0.305 0.0027083333333333334 1.6534698176788385 115.56640971892746
0.305 0.0027083333333333334 1.984163781214606 111.5998150515446
0.305 0.0027083333333333334 2.3148577447503738 108.59745206003488
0.305 0.0027083333333333334 2.6455517082861415 106.73859236899965
0.305 0.0027083333333333334 2.9762456718219092 105.8844528708893
0.305 0.0027083333333333334 3.306939635357677 105.8536288000375
0.305 0.0027083333333333334 3.6376335988934447 106.4170146827516
0.305 0.0027083333333333334 3.968327562429212 107.52263509329032
0.305 0.0027083333333333334 4.29902152596498 109.20174076210196
0.305 0.0027083333333333334 4.6297154895007475 111.60353240956884
0.305 0.0027083333333333334 4.960409453036515 114.81001428051364
0.305 0.0027083333333333334 5.291103416572283 118.67897892820206
0.305 0.0027083333333333334 5.621797380108051 122.76671500600152
0.305 0.0027083333333333334 5.9524913436438185 126.35704846194035
0.305 0.0027083333333333334 6.283185307179586 128.6828490777634
0.305 0.00275 0.0 128.45421082718173
0.305 0.00275 0.3306939635357677 128.946638421588
0.305 0.00275 0.6613879270715354 127.4250554537272
0.305 0.00275 0.992081890607303 124.19708734969787
0.305 0.00275 1.3227758541430708 119.93710474651438
0.305 0.00275 1.6534698176788385 115.45407527616177
0.305 0.00275 1.984163781214606 111.47249659142055
0.305 0.00275 2.3148577447503738 108.45806106371981
0.305 0.00275 2.6455517082861415 106.55884416169165
0.305 0.00275 2.9762456718219092 105.70280077643721
0.305 0.00275 3.306939635357677 105.66203626160468
0.305 0.00275 3.6376335988934447 106.23081640006686
0.305 0.00275 3.968327562429212 107.32712407861533
0.305 0.00275 4.29902152596498 109.01328461859546
0.305 0.00275 4.6297154895007475 111.40601500258089
0.305 0.00275 4.960409453036515 114.58829905654149
0.305 0.00275 5.291103416572283 118.445439228602
0.305 0.00275 5.621797380108051 122.5198819850179
0.305 0.00275 5.9524913436438185 126.11375115776295
0.305 0.00275 6.283185307179586 128.4542108271684
0.305 0.0027916666666666667 0.0 126.68730506629171
0.305 0.0027916666666666667 0.3306939635357677 127.12576004436335
0.305 0.0027916666666666667 0.6613879270715354 125.58964368034519
0.305 0.0027916666666666667 0.992081890607303 122.37753929923912
0.305 0.0027916666666666667 1.3227758541430708 118.16482613074561
0.305 0.0027916666666666667 1.6534698176788385 113.76387972336059
0.305 0.0027916666666666667 1.984163781214606 109.87162193184709
0.305 0.0027916666666666667 2.3148577447503738 106.96276258159742
0.305 0.0027916666666666667 2.6455517082861415 105.17735740472367
0.305 0.0027916666666666667 2.9762456718219092 104.42309711721026
0.305 0.0027916666666666667 3.306939635357677 104.47214322233836
0.305 0.0027916666666666667 3.6376335988934447 105.1029837264924
0.305 0.0027916666666666667 3.968327562429212 106.23067531967101
0.305 0.0027916666666666667 4.29902152596498 107.89309141699445
0.305 0.0027916666666666667 4.6297154895007475 110.2283884464271
0.305 0.0027916666666666667 4.960409453036515 113.31045839179366
0.305 0.0027916666666666667 5.291103416572283 117.0220039434013
0.305 0.0027916666666666667 5.621797380108051 120.96541943241132
0.305 0.0027916666666666667 5.9524913436438185 124.4440679891374
0.305 0.0027916666666666667 6.283185307179586 126.68730506629161
0.305 0.0028333333333333335 0.0 124.13423528025683
0.305 0.0028333333333333335 0.3306939635357677 124.5499151306447
0.305 0.0028333333333333335 0.6613879270715354 123.03063024646525
0.305 0.0028333333333333335 0.992081890607303 119.87045817699698
0.305 0.0028333333333333335 1.3227758541430708 115.71914290400545
0.305 0.0028333333333333335 1.6534698176788385 111.37016153171055
0.305 0.0028333333333333335 1.984163781214606 107.5545295906952
0.305 0.0028333333333333335 2.3148577447503738 104.72080617662567
0.305 0.0028333333333333335 2.6455517082861415 103.01488231233297
0.305 0.0028333333333333335 2.9762456718219092 102.3677167262593
0.305 0.0028333333333333335 3.306939635357677 102.50085778729836
0.305 0.0028333333333333335 3.6376335988934447 103.20586492863015
0.305 0.0028333333333333335 3.968327562429212 104.37505777960033
0.305 0.0028333333333333335 4.29902152596498 106.01020632677252
0.305 0.0028333333333333335 4.6297154895007475 108.27209583184089
0.305 0.0028333333333333335 4.960409453036515 111.23586886892662
0.305 0.0028333333333333335 5.291103416572283 114.80544862873161
0.305 0.0028333333333333335 5.621797380108051 118.59736011799825
0.305 0.0028333333333333335 5.9524913436438185 121.96254053696454
0.305 0.0028333333333333335 6.283185307179586 124.13423528025673
0.305 0.002875 0.0 122.0898681864302
0.305 0.002875 0.3306939635357677 122.55725164216761
0.305 0.002875 0.6613879270715354 121.12518326051024
0.305 0.002875 0.992081890607303 118.08153310172696
0.305 0.002875 1.3227758541430708 114.070624686945
0.305 0.002875 1.6534698176788385 109.86927761604869
0.305 0.002875 1.984163781214606 106.17436851301673
0.305 0.002875 2.3148577447503738 103.44078645376442
0.305 0.002875 2.6455517082861415 101.80905829819486
0.305 0.002875 2.9762456718219092 101.17297227727714
0.305 0.002875 3.306939635357677 101.29286001285584
0.305 0.002875 3.6376335988934447 101.92396659947744
0.305 0.002875 3.968327562429212 102.98193485224178
0.305 0.002875 4.29902152596498 104.48539018940552
0.305 0.002875 4.6297154895007475 106.60029552886904
0.305 0.002875 4.960409453036515 109.41476713495658
0.305 0.002875 5.291103416572283 112.87257017220959
0.305 0.002875 5.621797380108051 116.58637382766017
0.305 0.002875 5.9524913436438185 119.91400999226946
0.305 0.002875 6.283185307179586 122.0898681864286
0.305 0.002916666666666667 0.0 122.05654267448872
0.305 0.002916666666666667 0.3306939635357677 122.51604769515907
0.305 0.002916666666666667 0.6613879270715354 121.08890548851426
0.305 0.002916666666666667 0.992081890607303 118.06513423461948
0.305 0.002916666666666667 1.3227758541430708 114.07671706276882
0.305 0.002916666666666667 1.6534698176788385 109.89421466838822
0.305 0.002916666666666667 1.984163781214606 106.21445021847414
0.305 0.002916666666666667 2.3148577447503738 103.47516102780631
0.305 0.002916666666666667 2.6455517082861415 101.84261853945993
0.305 0.002916666666666667 2.9762456718219092 101.17629953600859
0.305 0.002916666666666667 3.306939635357677 101.2673400114435
0.305 0.002916666666666667 3.6376335988934447 101.90756355923457
0.305 0.002916666666666667 3.968327562429212 102.95730384772916
0.305 0.002916666666666667 4.29902152596498 104.48628789962876
0.305 0.002916666666666667 4.6297154895007475 106.6031562366963
0.305 0.002916666666666667 4.960409453036515 109.43868771742181
0.305 0.002916666666666667 5.291103416572283 112.89648749268636
0.305 0.002916666666666667 5.621797380108051 116.59796221047553
0.305 0.002916666666666667 5.9524913436438185 119.89744494172103
0.305 0.002916666666666667 6.283185307179586 122.05654267448394
0.305 0.002958333333333333 0.0 120.41222229826447
0.305 0.002958333333333333 0.3306939635357677 120.86247050117828
0.305 0.002958333333333333 0.6613879270715354 119.457256984529
0.305 0.002958333333333333 0.992081890607303 116.467211204386
0.305 0.002958333333333333 1.3227758541430708 112.52394851494374
0.305 0.002958333333333333 1.6534698176788385 108.38111181116822
0.305 0.002958333333333333 1.984163781214606 104.74233788844873
0.305 0.002958333333333333 2.3148577447503738 102.03428294955573
0.305 0.002958333333333333 2.6455517082861415 100.42141460847839
0.305 0.002958333333333333 2.9762456718219092 99.79236603774314
0.305 0.002958333333333333 3.306939635357677 99.91356523049471
0.305 0.002958333333333333 3.6376335988934447 100.56247828310971
0.305 0.002958333333333333 3.968327562429212 101.62778037345562
0.305 0.002958333333333333 4.29902152596498 103.14130150574432
0.305 0.002958333333333333 4.6297154895007475 105.23615526039586
0.305 0.002958333333333333 4.960409453036515 108.02084254267885
0.305 0.002958333333333333 5.291103416572283 111.40549885770606
0.305 0.002958333333333333 5.621797380108051 115.04130734925756
0.305 0.002958333333333333 5.9524913436438185 118.28569322970421
0.305 0.002958333333333333 6.283185307179586 120.41222229894784
0.305 0.003 0.0 118.95247753502157
0.305 0.003 0.3306939635357677 119.37642200039583
0.305 0.003 0.6613879270715354 117.96013063267829
0.305 0.003 0.992081890607303 114.98424856084897
0.305 0.003 1.3227758541430708 111.06319892364421
0.305 0.003 1.6534698176788385 106.96074747858492
0.305 0.003 1.984163781214606 103.34733558215268
0.305 0.003 2.3148577447503738 100.68260226425164
0.305 0.003 2.6455517082861415 99.10929075210863
0.305 0.003 2.9762456718219092 98.51854894285358
0.305 0.003 3.306939635357677 98.69564593431207
