Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2 
0.304 0.022 0.355 7.42e-05 0.0025 5.652 inverted 50.53918685912508
0.304 0.022 0.355 7.42e-05 0.0025 5.966 inverted 52.019131399984516
0.304 0.022 0.355 7.42e-05 0.0025 5.024 inverted 48.28672387024902
0.304 0.022 0.355 7.42e-05 0.0025 5.338 normal 50.52653433318816
0.304 0.022 0.355 7.42e-05 0.0025 6.28 normal 58.199876234468036
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.884 normal 31.246821459483712
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.314 normal 41.35825061261923
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.628 normal 40.86515856898272
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.826 normal 27.803508445166003
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.0 inverted 37.55246778296843
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.628 inverted 37.66242059805136
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.198 normal 29.31777215568045
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.314 inverted 38.01797709520078
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.454 normal 28.390405636733927
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.256 inverted 34.908217535595504
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.256 normal 36.64421011881349
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.0 normal 40.56937078828824
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.942 normal 39.163020004050885
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.14 normal 27.963286649563315
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 0.942 inverted 36.53261269305876
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.512 inverted 30.94839563590875
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.512 normal 28.175090184141713
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.884 inverted 31.811540284781135
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.454 inverted 32.964769978245634
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.14 inverted 32.19976752731285
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.57 normal 33.821186112590524
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.198 inverted 31.04444731294795
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 1.57 inverted 33.19995815138814
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 2.826 inverted 31.42863870437402
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.082 normal 29.36917489581168
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.396 inverted 33.52670173857073
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.082 inverted 33.63028366365103
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.396 normal 29.92520062016782
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.768 normal 28.886120880291305
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.338 normal 34.008909433327815
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.652 normal 36.36104351715442
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.024 normal 32.090124371629166
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.024 inverted 33.55437927784955
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.652 inverted 35.2171561490511
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.71 inverted 33.40583342281698
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.0 normal 28.167161324999157
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 6.28 inverted 37.54609878840617
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 3.768 inverted 33.47255770098508
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.338 inverted 34.153174895049425
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.314 normal 28.974443423629126
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.0 inverted 26.927832644643217
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 4.71 normal 30.754958630733096
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 6.28 normal 40.55561070417955
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.966 inverted 36.47987769871989
0.304 0.022 0.37166666666666665 7.42e-05 0.0025 5.966 normal 38.72438734727649
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.314 inverted 27.43303227823453
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.628 inverted 27.211079239989456
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.628 normal 28.668140970952834
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.512 normal 18.0793464836701
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.082 normal 19.457375677727985
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.768 normal 19.115244608764947
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.884 normal 20.56525254491235
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.256 inverted 24.852194370775912
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.198 normal 18.95570149213769
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.198 inverted 21.398708988652096
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.942 normal 27.29558677857463
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.256 normal 25.17378786830677
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.768 inverted 23.99200175214957
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.454 inverted 23.472369291842025
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.454 normal 18.65212718073111
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.396 inverted 23.945701378108584
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.826 normal 17.879936092708924
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 0.942 inverted 26.27242924941105
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.57 inverted 23.3301005186379
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.884 inverted 22.08571893700039
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.826 inverted 21.87673668765628
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.396 normal 19.76133594125861
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 2.512 inverted 21.361247293587716
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 1.57 normal 22.770706025315608
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.14 normal 18.17342704929433
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.082 inverted 24.127297304016924
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 3.14 inverted 22.682851870277133
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.652 normal 24.452319914361905
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.966 inverted 25.918861777847034
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.024 normal 21.110588253467494
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.71 inverted 23.678968350791223
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.338 normal 22.54359015204624
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.652 inverted 24.820623033405464
0.304 0.022 0.405 7.42e-05 0.0025 0.0 normal 19.84905629413901
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 6.28 normal 28.15124479107229
0.304 0.022 0.405 7.42e-05 0.0025 0.314 inverted 20.69880542404965
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.338 inverted 23.984664173745173
0.304 0.022 0.405 7.42e-05 0.0025 0.942 normal 19.435471479272675
0.304 0.022 0.405 7.42e-05 0.0025 1.57 normal 15.547873999429182
0.304 0.022 0.405 7.42e-05 0.0025 1.256 inverted 18.549236438991606
0.304 0.022 0.405 7.42e-05 0.0025 0.628 inverted 20.59293656333609
0.304 0.022 0.405 7.42e-05 0.0025 0.628 normal 20.53899436285197
0.304 0.022 0.405 7.42e-05 0.0025 0.314 normal 20.68185766066798
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.966 normal 26.489388164857687
0.304 0.022 0.405 7.42e-05 0.0025 1.57 inverted 17.155417001592102
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 5.024 inverted 23.61285315433169
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 6.28 inverted 26.92095019950076
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.71 normal 20.224219746414132
0.304 0.022 0.405 7.42e-05 0.0025 1.256 normal 17.624557082726994
0.304 0.022 0.405 7.42e-05 0.0025 0.942 inverted 19.809339984666014
0.304 0.022 0.405 7.42e-05 0.0025 0.0 inverted 20.149951041486737
0.304 0.022 0.405 7.42e-05 0.0025 5.338 inverted 17.516638247822517
0.304 0.022 0.405 7.42e-05 0.0025 2.198 normal 12.262121928671311
0.304 0.022 0.405 7.42e-05 0.0025 2.512 inverted 15.321747079029366
0.304 0.022 0.405 7.42e-05 0.0025 1.884 normal 13.64160309773134
0.304 0.022 0.405 7.42e-05 0.0025 2.198 inverted 15.345432971252341
0.304 0.022 0.405 7.42e-05 0.0025 2.826 normal 11.50891350033422
0.304 0.022 0.405 7.42e-05 0.0025 4.396 inverted 17.895720840796987
0.304 0.022 0.405 7.42e-05 0.0025 4.082 inverted 18.116605459829376
0.304 0.022 0.405 7.42e-05 0.0025 4.082 normal 13.099693067104338
0.304 0.022 0.405 7.42e-05 0.0025 2.826 inverted 15.836895686119632
0.304 0.022 0.405 7.42e-05 0.0025 3.768 normal 12.850745157694975
0.304 0.022 0.405 7.42e-05 0.0025 3.14 normal 11.880862960565512
0.304 0.022 0.405 7.42e-05 0.0025 4.396 normal 13.210938483024231
0.304 0.022 0.405 7.42e-05 0.0025 3.14 inverted 16.644805761274434
0.304 0.022 0.405 7.42e-05 0.0025 3.454 inverted 17.45080706185299
0.304 0.022 0.405 7.42e-05 0.0025 1.884 inverted 15.991836134001137
0.304 0.022 0.405 7.42e-05 0.0025 3.768 inverted 17.983457661992283
0.304 0.022 0.405 7.42e-05 0.0025 5.024 inverted 17.32042953270847
0.304 0.022 0.405 7.42e-05 0.0025 2.512 normal 11.562133824835051
0.304 0.022 0.405 7.42e-05 0.0025 4.71 normal 13.39773810330661
0.304 0.022 0.405 7.42e-05 0.0025 5.338 normal 14.97971916594655
0.304 0.022 0.405 7.42e-05 0.0025 3.454 normal 12.404796763791838
0.304 0.022 0.405 7.42e-05 0.0025 5.024 normal 13.928081975821243
0.304 0.022 0.405 7.42e-05 0.0025 4.71 inverted 17.52833375601196
0.304 0.022 0.405 7.42e-05 0.0025 5.652 normal 16.53586912492306
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.57 normal 11.1612593642648
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.0 normal 14.606901137425849
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.512 inverted 11.829319436350518
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.628 normal 15.464433912986474
0.304 0.022 0.405 7.42e-05 0.0025 5.652 inverted 18.195201349222383
0.304 0.022 0.405 7.42e-05 0.0025 6.28 normal 19.83636846223187
0.304 0.022 0.405 7.42e-05 0.0025 6.28 inverted 20.141345619547373
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.256 normal 13.001644901212401
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.942 inverted 16.126277558071262
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.628 inverted 16.78841874189761
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.198 inverted 11.885594120956956
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.942 normal 14.562412673364395
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.198 normal 8.23931736287338
0.304 0.022 0.405 7.42e-05 0.0025 5.966 normal 18.305708807577297
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.256 inverted 14.977674779825621
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.0 inverted 16.190394668734793
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.512 normal 7.6603907223088115
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.884 normal 9.45606096644246
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.57 inverted 13.661760794576942
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.314 inverted 16.79309499518702
0.304 0.022 0.405 7.42e-05 0.0025 5.966 inverted 19.181188270855007
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 0.314 normal 15.466882141531261
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 1.884 inverted 12.534732039083261
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 2.826 normal 7.679802919439763
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.14 normal 8.111755968466227
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 6.28 normal 14.594548199761059
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 4.082 normal 9.279006922219336
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.768 inverted 14.448359739081523
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.454 normal 8.660731694036253
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.14 inverted 13.095749703102141
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 3.768 normal 9.095596771611788
